"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.324957575E1,-1.668935827E0,8.391046822E-1,8.569995010E-1,2.055210842E0
2.325958775E1,-2.477980996E0,-1.392666435E-1,1.111430565E0,2.719386497E0
2.326959875E1,-2.700429837E0,-4.370583200E-1,1.645378272E0,3.192273632E0
2.327961075E1,-2.179518644E0,-7.937595248E-3,1.988331649E0,2.950224953E0
2.328962275E1,-1.306084082E0,5.395120633E-1,1.840961057E0,2.320790061E0
2.329963475E1,-3.278066770E-1,1.151003936E0,1.025702344E0,1.576176569E0
2.330964675E1,3.568703355E-1,1.342970365E0,2.138888097E-1,1.405942481E0
2.331965875E1,1.010634215E0,1.215767112E0,1.726098061E-2,1.581065820E0
2.332967075E1,1.618770078E0,8.605686414E-1,5.986328222E-1,1.928563250E0
2.333968275E1,1.794434762E0,-1.638799131E-2,1.180255802E0,2.147852053E0
2.334969475E1,1.688212781E0,-1.281269960E0,1.330026091E0,2.502135989E0
2.335970675E1,1.870704820E0,-2.353431795E0,1.740896486E0,3.474031996E0
2.336971875E1,2.223168548E0,-2.621078736E0,2.941043054E0,4.523523668E0
2.337973075E1,2.320658882E0,-2.147836676E0,5.076426330E0,5.980699316E0
2.338974275E1,1.989639525E0,-1.745964561E0,7.596350573E0,8.044352039E0
2.339975475E1,1.390233555E0,-2.719773889E0,9.296836660E0,9.785759614E0
2.340976675E1,1.406143829E0,-4.334659662E0,9.453687050E0,1.049469931E1
2.341977875E1,2.181219453E0,-5.181185045E0,8.982526599E0,1.059661176E1
2.342979075E1,3.732437672E0,-4.827969950E0,7.380996451E0,9.577029468E0
2.343980275E1,5.046144769E0,-4.258058213E0,5.484057952E0,8.583095502E0
2.344981475E1,5.606568815E0,-4.002865257E0,5.532396884E0,8.835381113E0
2.345982675E1,5.661565386E0,-3.907881331E0,7.320440347E0,1.004558142E1
2.346983775E1,5.002474254E0,-4.367018738E0,8.813459036E0,1.103506509E1
2.347984975E1,3.921075574E0,-5.550717965E0,9.091223999E0,1.135057961E1
2.348986175E1,3.179899474E0,-5.840386689E0,8.121446911E0,1.049665553E1
2.349987375E1,2.585181509E0,-4.859240275E0,6.765027366E0,8.721294327E0
2.350988575E1,2.318473777E0,-4.251435657E0,3.959223978E0,6.255036395E0
2.351989775E1,2.783855279E0,-3.962950408E0,-1.638568166E-1,4.845789431E0
2.352990975E1,2.987916673E0,-4.059295565E0,-2.246804309E0,5.518483137E0
2.353992175E1,1.893438648E0,-4.622341502E0,-2.556807311E0,5.611453867E0
2.354993375E1,3.111320990E-1,-5.057948543E0,-2.940645443E0,5.858928424E0
2.355994575E1,-1.848423566E0,-5.338230148E0,-3.119110651E0,6.453078494E0
2.356995775E1,-4.027468586E0,-5.947353314E0,-2.036443709E0,7.465830003E0
2.357996975E1,-5.978579784E0,-7.073414782E0,-4.195476633E-1,9.271064294E0
2.358998175E1,-7.114171044E0,-7.767255916E0,4.894271894E-1,1.054425119E1
2.359999375E1,-6.373447520E0,-6.943037075E0,3.931831527E-1,9.432984157E0
2.361000575E1,-5.426135434E0,-5.018172859E0,-6.233916143E-1,7.417116805E0
2.362001775E1,-5.379864662E0,-3.327186744E0,-2.149855719E0,6.680942675E0
2.363002975E1,-5.293213019E0,-2.112151703E0,-3.185344986E0,6.528836923E0
2.364004175E1,-3.987648463E0,-2.238659137E0,-3.243558696E0,5.606568292E0
2.365005375E1,-1.749711749E0,-2.633539152E0,-4.199285510E0,5.256521517E0
2.366006475E1,1.761488333E-1,-2.442331692E0,-4.829957419E0,5.415210169E0
2.367007675E1,2.440904679E0,-1.466512676E0,-5.363499475E0,6.072544911E0
2.368008875E1,4.843348420E0,-6.237733644E-1,-4.332813403E0,6.528429299E0
2.369010075E1,5.436702522E0,-4.542105424E-1,-3.437598840E0,6.448342990E0
2.370011338E1,4.947885818E0,5.814822078E-2,-3.359915364E0,5.981135890E0
2.371012538E1,4.677954370E0,1.008409642E0,-4.162345432E0,6.342339205E0
2.372013737E1,4.670472273E0,1.624513798E0,-4.484150746E0,6.675325030E0
2.373014938E1,4.541015211E0,2.091357835E0,-5.180390993E0,7.199378278E0
2.374016138E1,3.995811760E0,2.431202686E0,-6.498727623E0,8.006916938E0
2.375017338E1,3.313384391E0,3.288020339E0,-7.226884897E0,8.603340002E0
2.376018538E1,2.584717240E0,4.471448840E0,-7.657846910E0,9.236733039E0
2.377019738E1,1.560588382E0,5.487072777E0,-8.438831438E0,1.018613174E1
2.378020938E1,2.452129287E-1,6.103166408E0,-8.525212355E0,1.048751712E1
2.379022138E1,-6.898800842E-1,6.375636132E0,-8.464730510E0,1.061962020E1
2.380023338E1,-1.206018634E0,6.826235434E0,-8.710532253E0,1.113217604E1
2.381024538E1,-1.339758781E0,7.595703871E0,-8.847900306E0,1.173776004E1
2.382025638E1,-1.447797054E0,8.498261953E0,-8.969670326E0,1.244072178E1
2.383026838E1,-1.770693166E0,9.314627398E0,-8.927723570E0,1.302312889E1
2.384028038E1,-1.928849386E0,9.869957349E0,-8.527682803E0,1.318551827E1
2.385029238E1,-1.684720678E0,1.005938141E1,-7.486779599E0,1.265232417E1
2.386030438E1,-1.325573290E0,9.833869504E0,-6.025214252E0,1.160884752E1
2.387031638E1,-1.421467188E0,9.031656659E0,-3.899735283E0,9.939785021E0
2.388032838E1,-2.061142640E0,7.711268241E0,-4.513334200E-1,7.994727558E0
2.389034038E1,-3.777530522E0,4.971875775E0,5.506888990E0,8.325569766E0
2.390035237E1,-5.859172039E0,-4.691057396E-1,1.546169646E1,1.654128213E1
2.391036438E1,-6.563463902E0,-1.067041077E1,2.603501538E1,2.889219185E1
2.392037638E1,-6.987635543E0,-2.408122908E1,2.736481021E1,3.711556927E1
2.393038838E1,-4.607300709E0,-3.030880845E1,1.215174906E1,3.297750892E1
2.394040038E1,1.441666102E0,-2.064899301E1,2.513920907E0,2.085135755E1
2.395041238E1,2.066892938E0,-5.856325030E0,-2.126339387E0,6.564290401E0
2.396042438E1,1.046975391E0,4.291280923E0,-8.328756434E0,9.427588937E0
2.397043638E1,-5.906809013E-1,8.445555736E0,-1.239434653E1,1.500986814E1
2.398044838E1,-4.516737572E0,6.161963670E0,-1.620964538E1,1.791991401E1
2.399045938E1,-8.968104442E0,-1.334768475E0,-1.001395088E1,1.350880144E1
2.400047138E1,-9.355343315E0,-1.009732750E1,6.433763888E0,1.519446573E1
2.401048338E1,-6.834305761E0,-1.955119932E1,2.528753773E1,3.268664398E1
2.402049538E1,-1.155472744E0,-1.570249649E1,2.759025078E0,1.598485948E1
2.403050738E1,2.606467713E0,-3.832200819E-1,-2.207238072E1,2.222904681E1
2.404051938E1,4.027546939E0,7.266752967E0,-2.018018665E1,2.182353698E1
2.405053138E1,3.938042147E0,1.111079031E1,-1.541475618E1,1.940547720E1
2.406054338E1,2.985088668E0,1.333028110E1,-1.003769759E1,1.695177045E1
2.407055538E1,1.577810040E0,1.220552122E1,-5.835738153E0,1.362057534E1
2.408056738E1,9.114955509E-1,9.586097249E0,-5.863780814E0,1.127421882E1
2.409057938E1,5.083823642E-1,6.307967475E0,-6.077356213E0,8.774005063E0
2.410059138E1,1.031601965E0,3.233885647E0,-4.667514752E0,5.771300802E0
2.411060338E1,1.365762811E0,-4.226443487E-1,-2.420271463E0,2.810987417E0
2.412061538E1,1.395004591E0,-5.922457039E0,-4.017988788E-1,6.097784641E0
2.413062738E1,4.305810669E-1,-1.039360826E1,5.713549764E-1,1.041820230E1
2.414063838E1,1.521729103E-1,-1.085987459E1,1.207156063E0,1.092782039E1
2.415065038E1,1.704252717E0,-9.837451508E0,8.259648192E-1,1.001809100E1
2.416066238E1,3.825297012E0,-6.492337786E0,-8.322740380E-1,7.581294562E0
2.417067438E1,5.587697511E0,-7.103109866E-1,-3.120455511E0,6.439266089E0
2.418068638E1,5.405067916E0,3.008162658E0,-5.304849563E0,8.148940461E0
2.419069838E1,3.966907804E0,4.275980514E0,-4.604728519E0,7.431277926E0
2.420071038E1,2.939233341E0,5.074109078E0,-1.699235367E0,6.105168007E0
2.421072238E1,1.915838162E0,4.971819057E0,1.262003970E0,5.475588974E0
2.422073438E1,3.129940718E-1,3.833360322E0,2.093278645E0,4.378861968E0
2.423074638E1,-1.365634757E0,2.370056013E0,1.410281757E0,3.077501979E0
2.424075838E1,-2.189613423E0,1.103428650E0,6.040501944E-1,2.525240260E0
2.425077038E1,-2.438444755E0,3.399851847E-1,4.100418448E-2,2.462373671E0
2.426078238E1,-2.190051088E0,-3.614807189E-1,-2.634393577E-1,2.235261142E0
2.427079438E1,-1.619967881E0,-5.846554917E-1,-2.224761768E-1,1.736552224E0
2.428080638E1,-9.214809872E-1,-2.107892007E-1,-1.157140589E-1,9.523387214E-1
2.429081738E1,-2.643190712E-1,2.843167681E-1,7.507591009E-2,3.953947247E-1
2.430082938E1,4.305397709E-1,8.996373975E-1,2.670316677E-1,1.032481406E0
2.431084138E1,9.781457694E-1,9.219620669E-1,3.988958824E-1,1.402105960E0
2.432085338E1,1.099112601E0,6.767123008E-1,8.158083518E-1,1.526935269E0
2.433086537E1,1.018104326E0,-2.796617997E-1,2.091919899E0,2.343261830E0
2.434087738E1,1.113715218E0,-1.665397530E0,3.311589588E0,3.870469755E0
2.435088938E1,1.411320807E0,-2.007826851E0,4.423150839E0,5.058404731E0
2.436090138E1,1.813057852E0,-1.235102100E0,6.031998192E0,6.418540189E0
2.437091338E1,1.829800331E0,-8.535005271E-1,7.892378730E0,8.146549847E0
2.438092538E1,1.505890311E0,-1.833645313E0,8.964392045E0,9.273094710E0
2.439093738E1,1.724164533E0,-3.563689660E0,8.694498603E0,9.553372875E0
2.440094938E1,2.784137992E0,-4.816331652E0,8.258410921E0,9.957400559E0
2.441096138E1,4.182069845E0,-5.099434538E0,8.152634790E0,1.048615253E1
2.442097338E1,5.122060339E0,-4.623597484E0,7.934862260E0,1.051547407E1
2.443098538E1,5.866561750E0,-3.976624707E0,7.723422264E0,1.048243017E1
2.444099638E1,5.733406616E0,-4.073497868E0,8.710226444E0,1.119523921E1
2.445100838E1,4.938481157E0,-4.846990943E0,9.913034956E0,1.208925884E1
2.446102038E1,4.471352946E0,-6.165945039E0,9.948168536E0,1.252908347E1
2.447103238E1,4.649876041E0,-6.637312481E0,7.860457610E0,1.128990957E1
2.448104438E1,5.020938592E0,-6.061536571E0,4.845352845E0,9.242807698E0
2.449105638E1,5.187515826E0,-5.586564905E0,2.325772272E0,7.970523480E0
2.450106838E1,5.243088348E0,-6.062831730E0,-7.769151583E-1,8.053042976E0
2.451108037E1,4.131550194E0,-6.580406209E0,-4.020301069E0,8.748386912E0
2.452109238E1,1.773760616E0,-6.085346434E0,-5.749321568E0,8.557591158E0
2.453110438E1,-1.114680155E0,-5.599103090E0,-5.737075160E0,8.093608506E0
2.454111638E1,-4.420351484E0,-6.138392374E0,-3.632829477E0,8.391472945E0
2.455112838E1,-8.176089141E0,-8.001902926E0,-4.288570154E-1,1.144826635E1
2.456114038E1,-1.029950784E1,-9.180339074E0,1.932100731E0,1.393167257E1
2.457115238E1,-9.506191539E0,-8.061158609E0,1.969445727E0,1.261858440E1
2.458116338E1,-7.526281049E0,-5.138149538E0,-2.558349075E-1,9.116520093E0
2.459117538E1,-6.826651171E0,-3.272056271E0,-2.161306906E0,7.872786419E0
2.460118738E1,-6.836953381E0,-2.910133502E0,-2.428483146E0,7.817310210E0
2.461119938E1,-5.974576195E0,-2.905309550E0,-2.644218507E0,7.150403891E0
2.462121138E1,-2.193399496E0,-2.595426416E0,-4.302996404E0,5.482975258E0
2.463122338E1,7.621092774E-1,-1.957126814E0,-5.536472978E0,5.921460035E0
2.464123538E1,2.881377188E0,-1.433004037E0,-6.474757547E0,7.230374843E0
2.465124738E1,5.553416455E0,-8.741470456E-1,-5.466405793E0,7.841311094E0
2.466125938E1,6.151621699E0,-7.066710949E-1,-3.460449758E0,7.093415686E0
2.467127138E1,5.278313144E0,-6.659931850E-1,-2.948560527E0,6.082610110E0
2.468128338E1,4.464990298E0,1.969739842E-1,-3.844422085E0,5.895296284E0
2.469129537E1,4.433450709E0,1.369912580E0,-4.639350468E0,6.561685639E0
2.470130713E1,4.603961365E0,1.998076034E0,-4.879836800E0,7.000112519E0
2.471131813E1,4.611950415E0,2.572116491E0,-5.891163325E0,7.911490075E0
2.472133013E1,4.017577436E0,3.534007439E0,-7.096230032E0,8.887441573E0
2.473134213E1,3.292806870E0,4.834072105E0,-7.632743059E0,9.616111314E0
2.474135412E1,2.447990481E0,6.201292627E0,-8.569100386E0,1.085717132E1
2.475136613E1,1.384321435E0,6.943935208E0,-8.934281223E0,1.139982294E1
2.476137813E1,2.866645713E-1,7.341088035E0,-8.958335499E0,1.158557400E1
2.477139013E1,-6.974630459E-1,7.743369455E0,-9.250334339E0,1.208366296E1
2.478140213E1,-1.511451452E0,8.183958909E0,-9.499109391E0,1.262912302E1
2.479141413E1,-2.133488047E0,8.687462064E0,-9.506469281E0,1.305360971E1
2.480142613E1,-2.444283493E0,9.264148970E0,-9.229414170E0,1.330342301E1
2.481143813E1,-2.578074219E0,9.499987643E0,-8.658310186E0,1.310963642E1
2.482145013E1,-2.219858877E0,9.343785124E0,-7.569241127E0,1.222814398E1
2.483146213E1,-1.479662772E0,9.215458036E0,-6.040607632E0,1.111768903E1
2.484147313E1,-1.130002930E0,8.805126169E0,-4.251204107E0,9.842758243E0
2.485148513E1,-1.228471942E0,7.984892206E0,-1.454922910E0,8.208803051E0
2.486149713E1,-2.669984847E0,6.321470450E0,2.866646006E0,7.436899022E0
2.487150913E1,-5.185209684E0,2.745398726E0,1.067002251E1,1.217673988E1
2.488152113E1,-7.017845183E0,-4.999269980E0,2.259417922E1,2.418139339E1
2.489153313E1,-7.336062353E0,-1.800614977E1,3.061951545E1,3.627111753E1
2.490154513E1,-6.951697387E0,-2.930004446E1,2.146971288E1,3.698333778E1
2.491155713E1,-5.475668952E-2,-2.645386079E1,6.399098085E0,2.721687354E1
2.492156912E1,4.877910435E0,-1.195989723E1,4.434832406E-1,1.292400207E1
2.493158113E1,4.427822179E0,6.859345293E-1,-4.774786600E0,6.547877710E0
2.494159313E1,3.208213739E0,8.341716202E0,-9.008346734E0,1.268964836E1
2.495160513E1,1.504532588E0,1.199387891E1,-1.315713218E1,1.786692130E1
2.496161713E1,-2.126449169E0,1.116058402E1,-1.895146912E1,2.209612192E1
2.497162813E1,-7.595779300E0,3.232507458E0,-1.353840456E1,1.585665051E1
2.498164013E1,-1.230528759E1,-8.604246830E0,6.664893213E0,1.642784123E1
2.499165213E1,-1.301686917E1,-2.320663530E1,3.326959053E1,4.260108519E1
2.500166413E1,-4.450348285E0,-2.426542572E1,7.308062376E0,2.572983212E1
2.501167613E1,1.094456390E0,-9.075248821E0,-2.453784516E1,2.618518324E1
2.502168813E1,4.379080959E0,3.147763762E0,-1.848046538E1,1.925129521E1
2.503170013E1,4.647066454E0,8.698292862E0,-1.335883890E1,1.660464098E1
2.504171213E1,3.457923761E0,1.186619677E1,-1.035958799E1,1.612714872E1
2.505172413E1,1.737716478E0,1.212762812E1,-8.066945014E0,1.466883173E1
2.506173613E1,9.373990086E-1,1.032150507E1,-7.778434623E0,1.295824946E1
2.507174813E1,1.705135792E0,8.235889785E0,-7.187021504E0,1.106303063E1
2.508175913E1,2.032295110E0,5.128294641E0,-5.878598244E0,8.061485387E0
2.509177113E1,1.442699890E0,1.176598368E0,-4.026548819E0,4.436086348E0
2.510178313E1,1.249532297E0,-4.005398855E0,-2.394209692E0,4.830816805E0
2.511179513E1,7.904935625E-1,-9.536365510E0,-9.652992904E-1,9.617637441E0
2.512180713E1,9.566734779E-1,-1.126033752E1,2.002589500E-1,1.130267795E1
2.513181913E1,2.686757585E0,-1.048885004E1,3.083119869E-1,1.083188339E1
2.514183113E1,4.919473613E0,-8.038232262E0,-8.678362919E-1,9.464012804E0
2.515184313E1,6.382717695E0,-3.169245847E0,-2.730446811E0,7.631418230E0
2.516185513E1,6.578534516E0,1.890828744E0,-3.981008949E0,7.918382535E0
2.517186713E1,4.795338979E0,4.402134776E0,-4.001836731E0,7.641254068E0
2.518187913E1,2.819224502E0,5.260655138E0,-2.860573672E0,6.618564875E0
2.519189113E1,1.568076765E0,5.417552891E0,-3.023571825E-1,5.648023011E0
2.520190213E1,3.822390653E-2,4.577309171E0,1.872628115E0,4.945700797E0
2.521191413E1,-1.774525578E0,2.800408162E0,2.507329341E0,4.156672627E0
2.522192612E1,-3.156473774E0,8.750241280E-1,1.714510049E0,3.697098676E0
2.523193813E1,-3.850774792E0,-3.734341818E-1,6.502385934E-1,3.923102065E0
2.524195013E1,-3.990690769E0,-1.033963729E0,9.688017726E-2,4.123600317E0
2.525196213E1,-3.150531249E0,-5.542388606E-1,3.406810033E-1,3.217000375E0
2.526197413E1,-2.361629591E0,-5.684253752E-2,8.134903693E-1,2.498457920E0
2.527198613E1,-1.351877428E0,6.319705760E-1,1.092939477E0,1.849723247E0
2.528199813E1,-1.140742803E-1,1.207571654E0,1.097411427E0,1.635712102E0
2.529201013E1,8.740280548E-1,1.101451122E0,1.233234061E0,1.870290315E0
2.530202213E1,1.729560489E0,3.233112645E-1,2.038624721E0,2.692935278E0
2.531203413E1,2.741162711E0,-9.350873119E-1,3.255784639E0,4.357579019E0
2.532204513E1,3.692343315E0,-1.666054757E0,4.022597855E0,5.708802949E0
2.533205713E1,4.240196431E0,-1.643174602E0,4.816037245E0,6.623707670E0
2.534206913E1,4.468768476E0,-1.064592614E0,5.984125868E0,7.544071284E0
2.535208113E1,4.127449542E0,-1.031819555E0,7.462185041E0,8.589801912E0
2.536209313E1,3.122539458E0,-2.339211366E0,8.408763885E0,9.269815131E0
2.537210513E1,2.003122327E0,-4.217736399E0,8.707967080E0,9.880814240E0
2.538211713E1,1.676894033E0,-5.400275538E0,8.682486084E0,1.036149188E1
2.539212913E1,2.401735205E0,-4.714585422E0,8.438309866E0,9.959955878E0
2.540214112E1,3.724372023E0,-3.732613381E0,7.931855621E0,9.524583099E0
2.541215313E1,4.882396126E0,-3.443202519E0,7.885433407E0,9.893103433E0
2.542216513E1,4.757181511E0,-3.787059730E0,9.917124499E0,1.163279655E1
2.543217613E1,3.720342999E0,-3.984996750E0,1.190104267E1,1.309030052E1
2.544218813E1,2.817801874E0,-3.923677585E0,1.072163355E1,1.175962070E1
2.545220013E1,2.306360832E0,-3.731056852E0,8.223940415E0,9.320583752E0
2.546221213E1,2.382544058E0,-4.324284362E0,3.989808716E0,6.347796864E0
2.547222413E1,3.491012570E0,-5.155222238E0,-7.171127602E-1,6.267195210E0
2.548223613E1,4.946289529E0,-5.284995927E0,-1.634327473E0,7.420780844E0
2.549224813E1,5.338471638E0,-6.174191952E0,-1.493491144E0,8.297616615E0
2.550226013E1,4.507934004E0,-6.825816774E0,-3.361526856E0,8.843817412E0
2.551227213E1,2.224541912E0,-6.786247496E0,-5.980308806E0,9.314818045E0
2.552228413E1,-2.948125201E-1,-6.905837674E0,-5.235926678E0,8.671357251E0
2.553229613E1,-3.059535710E0,-7.924180566E0,-2.598363472E0,8.882842402E0
2.554230713E1,-5.987703195E0,-9.772429301E0,-2.981366622E-1,1.146480918E1
2.555231913E1,-6.513468454E0,-1.027489341E1,1.611590282E0,1.227175330E1
2.556233113E1,-4.767026176E0,-8.381189586E0,1.680280448E0,9.787349990E0
2.557234313E1,-4.263790531E0,-6.191549411E0,-7.262301043E-1,7.552655425E0
2.558235513E1,-4.471370487E0,-4.314073370E0,-2.970585526E0,6.886854248E0
2.559236713E1,-3.913505768E0,-3.000170683E0,-4.091339477E0,6.407465196E0
2.560237913E1,-2.374705135E0,-2.787191700E0,-4.813448975E0,6.047888316E0
2.561239113E1,-1.257323420E0,-2.388177119E0,-4.973898911E0,5.658968326E0
2.562240313E1,3.783231850E-1,-1.868559623E0,-5.742935824E0,6.051111912E0
2.563241513E1,1.954822864E0,-1.056993572E0,-5.374379389E0,5.815713341E0
2.564242713E1,2.751063217E0,-1.171197295E-1,-4.408914915E0,5.198133952E0
2.565243813E1,3.297722624E0,4.964210075E-1,-3.290172699E0,4.684724614E0
2.566245013E1,3.673645965E0,1.271847172E0,-3.480514187E0,5.217973640E0
2.567246213E1,3.665972372E0,2.447997059E0,-4.913317080E0,6.600964154E0
2.568247413E1,3.729775727E0,3.108855804E0,-5.839503175E0,7.594472248E0
2.569248613E1,3.586406677E0,3.546866636E0,-6.257739308E0,8.037529287E0
2.570249829E1,3.550511790E0,4.045919475E0,-6.612364751E0,8.526368862E0
2.571251029E1,3.339967880E0,4.691504708E0,-7.382008020E0,9.362672923E0
2.572252229E1,2.692799513E0,5.750656487E0,-8.211965902E0,1.038063597E1
2.573253429E1,2.014677157E0,6.868220197E0,-9.043439384E0,1.153322022E1
2.574254629E1,9.802614382E-1,7.391061848E0,-8.942279044E0,1.164272572E1
2.575255729E1,-2.426322600E-1,7.671899523E0,-8.935409735E0,1.177957808E1
2.576256929E1,-1.117015095E0,8.383796275E0,-9.397961916E0,1.264347464E1
2.577258129E1,-1.563187470E0,9.337156720E0,-9.604361612E0,1.348591164E1
2.578259329E1,-1.929675159E0,1.012331486E1,-9.605244541E0,1.408779162E1
2.579260529E1,-2.245661324E0,1.042979200E1,-9.122534085E0,1.403724275E1
2.580261729E1,-2.124783736E0,1.025935385E1,-7.906785684E0,1.312578787E1
2.581262929E1,-1.468190827E0,9.604363366E0,-6.323498849E0,1.159249834E1
2.582264129E1,-1.072958956E0,8.668849207E0,-4.748891329E0,9.942442172E0
2.583265329E1,-1.301629234E0,7.470685723E0,-2.202989368E0,7.896742745E0
2.584266529E1,-2.645552257E0,5.458736585E0,2.091480042E0,6.416466365E0
2.585267629E1,-4.942629172E0,1.389524726E0,1.007955898E1,1.131184650E1
2.586268829E1,-7.077371593E0,-6.914003311E0,2.211594013E1,2.422823639E1
2.587270029E1,-7.151276890E0,-2.036236016E1,3.339998812E1,3.976588587E1
2.588271229E1,-5.154598925E0,-3.216882646E1,2.274170214E1,3.973145230E1
2.589272429E1,1.733464383E0,-2.725177184E1,4.898728276E0,2.774277394E1
2.590273629E1,5.034663177E0,-1.074541768E1,6.386498505E-1,1.188358986E1
2.591274829E1,3.356980939E0,1.781445465E0,-4.084758143E0,5.579257841E0
2.592276029E1,1.872917406E0,9.094593750E0,-8.542710732E0,1.261734369E1
2.593277229E1,-2.988561621E-1,1.245599489E1,-1.453699438E1,1.914589589E1
2.594278429E1,-4.813793961E0,1.007499581E1,-1.973670341E1,2.267632277E1
2.595279629E1,-1.075655312E1,4.476727706E-1,-1.097921275E1,1.537683187E1
2.596280729E1,-1.431433592E1,-1.228522930E1,9.514996276E0,2.112728629E1
2.597281929E1,-1.032509526E1,-2.687005624E1,3.313438887E1,4.389185848E1
2.598283129E1,2.145860901E-1,-2.351541039E1,8.945681539E-1,2.353339808E1
2.599284329E1,4.813524989E0,-5.060224864E0,-2.807212216E1,2.892784024E1
2.600285529E1,6.461918816E0,4.728790063E0,-1.915033994E1,2.075700774E1
2.601286729E1,5.813141588E0,1.005034161E1,-1.513263855E1,1.907350862E1
2.602287929E1,4.451026855E0,1.390507526E1,-1.189120765E1,1.882985867E1
2.603289129E1,2.536289431E0,1.403286148E1,-7.106290752E0,1.593277546E1
2.604290329E1,8.907724339E-1,1.180017235E1,-6.114954395E0,1.332029318E1
2.605291529E1,-4.058726339E-1,8.323797995E0,-6.362309743E0,1.048471892E1
2.606292629E1,-9.112894365E-1,4.426950359E0,-5.097067001E0,6.812373297E0
2.607293829E1,-3.042287301E-1,6.833968377E-1,-2.723612586E0,2.824473734E0
2.608295029E1,5.079227731E-1,-5.035175977E0,-2.763676246E-1,5.068270092E0
2.609296229E1,1.264754207E-1,-1.103025543E1,1.190149291E0,1.109499826E1
2.610297429E1,1.156676320E0,-1.175246141E1,2.109422954E0,1.199616249E1
2.611298629E1,3.520127319E0,-1.012961349E1,9.706069542E-1,1.076765729E1
2.612299829E1,5.552439970E0,-6.758674951E0,-1.189844066E0,8.827514124E0
2.613301029E1,7.085462970E0,-1.051342823E0,-3.347513419E0,7.906639825E0
2.614302229E1,6.847115257E0,2.916451419E0,-4.175847530E0,8.533837286E0
2.615303329E1,4.755081484E0,4.610617835E0,-3.525065292E0,7.502978212E0
2.616304529E1,3.076751667E0,5.046605530E0,-7.359668148E-1,5.956196382E0
2.617305729E1,2.245517483E0,4.713998362E0,2.319616177E0,5.713558307E0
2.618306929E1,9.213701825E-1,3.475489089E0,2.839349449E0,4.581468402E0
2.619308129E1,-4.979999750E-1,1.887059628E0,9.572441661E-1,2.173778832E0
2.620309329E1,-1.793462663E0,3.965189892E-1,-5.416484897E-1,1.914972250E0
2.621310529E1,-2.459085719E0,-4.206434315E-1,-3.769466043E-1,2.523119540E0
2.622311729E1,-2.535948538E0,-7.292086029E-1,6.539539142E-1,2.718535616E0
2.623312929E1,-2.549236628E0,-8.130097282E-1,1.332989752E0,2.989390219E0
2.624314129E1,-2.313721307E0,-4.538515234E-1,1.322034263E0,2.703157798E0
2.625315229E1,-1.448729539E0,3.879615891E-1,1.101121924E0,1.860591563E0
2.626316429E1,-3.845093199E-1,1.061007686E0,9.495914765E-1,1.474892775E0
2.627317629E1,4.415371411E-1,1.316442132E0,1.070325955E0,1.753160741E0
2.628318829E1,1.176736070E0,1.081165377E0,1.586041312E0,2.251478047E0
2.629320029E1,1.805323155E0,2.592023921E-1,2.465279675E0,3.066591177E0
2.630321229E1,2.366745028E0,-9.956755757E-1,3.536806794E0,4.370566802E0
2.631322429E1,2.895942310E0,-1.809205121E0,4.752420416E0,5.851940263E0
2.632323629E1,3.346487233E0,-1.815700209E0,6.701107943E0,7.707177934E0
2.633324829E1,3.399336122E0,-1.907006235E0,9.277919748E0,1.006339673E1
2.634325929E1,2.938689257E0,-2.833304597E0,1.119735482E1,1.191823244E1
2.635327129E1,2.324117802E0,-3.893077936E0,1.158342776E1,1.243918720E1
2.636328329E1,2.258731898E0,-4.537932267E0,1.094659347E1,1.206327516E1
2.637329529E1,2.811438934E0,-4.991829398E0,1.039152197E1,1.186618213E1
2.638330729E1,3.469204502E0,-4.768866879E0,9.982041457E0,1.159390456E1
2.639331929E1,3.500405245E0,-3.681193551E0,9.899754760E0,1.112695678E1
2.640333129E1,2.682934091E0,-2.787715611E0,1.046491739E1,1.115723934E1
2.641334329E1,2.016159864E0,-2.653907343E0,7.798304631E0,8.480665063E0
2.642335529E1,2.052463764E0,-3.413270622E0,3.640805371E0,5.396154890E0
2.643336629E1,3.919703817E0,-4.475550077E0,-9.711596623E-1,6.028082414E0
2.644337829E1,6.263519281E0,-4.793833321E0,-1.531608851E0,8.034820306E0
2.645339029E1,7.467265686E0,-5.878743255E0,1.127909188E0,9.570363537E0
2.646340229E1,7.114697294E0,-8.303832677E0,-2.841410592E-2,1.093496054E1
2.647341429E1,6.230194829E0,-8.643981584E0,-3.472947890E0,1.120692252E1
2.648342629E1,3.876771805E0,-7.992658478E0,-5.866496261E0,1.064554966E1
2.649343829E1,5.339310421E-1,-7.698449391E0,-5.299303479E0,9.361293860E0
2.650345029E1,-3.530417249E0,-8.473097876E0,-2.797085774E0,9.595880490E0
2.651346229E1,-7.144702281E0,-1.040994421E1,1.068280452E-1,1.262636612E1
2.652347429E1,-8.363048599E0,-1.076642439E1,1.586805105E0,1.372495633E1
2.653348529E1,-6.922443182E0,-8.172576719E0,9.162475830E-1,1.074945298E1
2.654349729E1,-5.888817422E0,-5.642265481E0,-5.812885918E-1,8.176259953E0
2.655350929E1,-5.843607920E0,-3.844937224E0,-2.662700386E0,7.484735742E0
