"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.479171743E2,7.037626898E-1,-2.570559377E0,-2.263566522E0,3.496682833E0
3.479272123E2,7.123791468E-1,-1.954149996E0,-2.226063650E0,3.046562921E0
3.479372513E2,9.528488141E-1,-1.448704250E0,-2.232295028E0,2.826624481E0
3.479472893E2,1.410158966E0,-1.100384444E0,-2.489547958E0,3.065492337E0
3.479573283E2,1.630321253E0,-1.328107473E0,-3.000675883E0,3.664133267E0
3.479673673E2,1.778495545E0,-2.256488614E0,-3.525536578E0,4.547988064E0
3.479774053E2,2.500040202E0,-3.230400999E0,-3.795820613E0,5.576194558E0
3.479874443E2,3.703160956E0,-3.779978752E0,-4.009333447E0,6.639005582E0
3.479974823E2,4.875383268E0,-3.748853730E0,-3.929424228E0,7.298194370E0
3.480075213E2,5.797595596E0,-3.082738338E0,-3.489607776E0,7.435909681E0
3.480175593E2,6.327485481E0,-1.775954491E0,-2.724713032E0,7.114432372E0
3.480275983E2,6.207131072E0,-7.435105269E-1,-1.684503307E0,6.474475688E0
3.480376363E2,5.650421178E0,-3.322248331E-1,-6.147845129E-1,5.693469313E0
3.480476753E2,5.018852890E0,-1.235771752E-1,2.959527272E-1,5.029089745E0
3.480577133E2,4.059865084E0,-3.484238863E-2,7.836859417E-1,4.134958543E0
3.480677523E2,2.845436400E0,1.653951459E-1,1.143076939E0,3.070910085E0
3.480777903E2,1.722960445E0,3.013916610E-1,1.394498368E0,2.236974592E0
3.480878293E2,8.032893169E-1,3.247561115E-1,1.587735981E0,1.808769141E0
3.480978673E2,1.710404134E-1,4.868932620E-1,2.038840483E0,2.103138223E0
3.481079063E2,-2.267199397E-2,8.162575641E-1,2.615848401E0,2.740338170E0
3.481179443E2,1.510411817E-1,1.181486933E0,3.279451244E0,3.489057935E0
3.481279833E2,6.036829162E-1,1.606845998E0,4.054232461E0,4.402634209E0
3.481380223E2,8.188364786E-1,2.059138215E0,4.135442101E0,4.691740054E0
3.481480603E2,8.690207916E-1,2.659239127E0,3.671829820E0,4.616176350E0
3.481580993E2,1.166605477E0,3.348636085E0,3.695951339E0,5.121951607E0
3.481681373E2,1.111708308E0,3.856710593E0,3.690895836E0,5.452781312E0
3.481781763E2,5.334742284E-1,4.350015619E0,3.206016648E0,5.430080422E0
3.481882143E2,-6.797487599E-1,4.452521988E0,2.429190075E0,5.117418768E0
3.481982533E2,-1.589316484E0,4.455859286E0,1.345309251E0,4.918380408E0
3.482082913E2,-2.788792083E0,3.923894516E0,8.869406073E-1,4.894994699E0
3.482183303E2,-3.991438628E0,3.232797480E0,6.149339823E-1,5.173075069E0
3.482283683E2,-4.962547127E0,2.681824582E0,4.626262937E-1,5.659777395E0
3.482384073E2,-5.789367979E0,2.310133455E0,5.377959055E-1,6.256414517E0
3.482484453E2,-6.372754624E0,1.955754911E0,5.126258348E-1,6.685788212E0
3.482584843E2,-6.285826993E0,1.563504389E0,4.312530582E-1,6.491698249E0
3.482685223E2,-5.720448602E0,1.179887427E0,7.730136037E-2,5.841373301E0
3.482785613E2,-5.123703407E0,7.891358390E-1,1.301356316E-2,5.184133614E0
3.482886003E2,-4.459288970E0,4.504943445E-1,8.932206631E-2,4.482876499E0
3.482986383E2,-3.781245843E0,1.613338892E-1,2.533423126E-1,3.793155820E0
3.483086773E2,-3.160875558E0,3.350878492E-2,2.920918107E-1,3.174519611E0
3.483187153E2,-2.852201044E0,-4.337289155E-2,2.143472314E-1,2.860572799E0
3.483287543E2,-2.729066868E0,3.243435904E-2,2.102227516E-1,2.737343889E0
3.483387923E2,-2.651867834E0,2.051185709E-1,1.011433822E-1,2.661711221E0
3.483488313E2,-2.396100097E0,3.976811233E-1,-5.573156655E-2,2.429516815E0
3.483588693E2,-1.970598798E0,5.996173471E-1,-2.582295616E-1,2.075929453E0
3.483689083E2,-1.342127196E0,7.555826153E-1,-4.841408314E-1,1.614497706E0
3.483789463E2,-4.664867717E-1,9.053635758E-1,-7.298051651E-1,1.252959972E0
3.483889853E2,4.391919690E-1,9.897466452E-1,-9.855483444E-1,1.464169917E0
3.483990233E2,1.216561164E0,9.362297116E-1,-1.295630137E0,2.008781867E0
3.484090623E2,1.875437703E0,8.220417760E-1,-1.753640931E0,2.695973994E0
3.484191008E2,2.301460572E0,5.966735664E-1,-2.266174380E0,3.284552699E0
3.484291398E2,2.506925299E0,1.393697007E-1,-3.037065445E0,3.940541191E0
3.484391788E2,2.607669901E0,-8.122421350E-1,-3.811963021E0,4.689428715E0
3.484492168E2,3.508892478E0,-2.120376251E0,-4.032816449E0,5.750819975E0
3.484592558E2,4.945017759E0,-3.068483704E0,-3.756730807E0,6.926891022E0
3.484692938E2,5.349076733E0,-3.338837028E0,-4.125267361E0,7.535136720E0
3.484793328E2,7.568783875E0,-3.461148501E0,-6.449633816E0,1.052918870E1
3.484893708E2,1.063145545E1,-3.585326112E0,-9.645544721E0,1.479590961E1
3.484994098E2,9.109929242E0,-2.434754724E0,-9.373525232E0,1.329593233E1
3.485094478E2,4.222870254E0,-2.187507695E-1,-7.122734292E0,8.283346478E0
3.485194868E2,-5.718477505E-1,1.638898826E0,-5.463645322E0,5.732749726E0
3.485295248E2,-3.472243300E0,2.550600491E0,-3.187499685E0,5.359308784E0
3.485395638E2,-3.181745440E0,2.419408999E0,-2.612323992E-1,4.005656790E0
3.485496018E2,-1.146794525E0,2.250871194E0,2.340792453E0,3.443961109E0
3.485596408E2,1.304652391E0,2.158776962E0,3.913247906E0,4.655743228E0
3.485696788E2,3.376291661E0,1.874432859E0,4.580210559E0,5.990924193E0
3.485797178E2,4.658971385E0,1.559192067E0,5.269745219E0,7.204672716E0
3.485897568E2,5.145846228E0,1.151355646E0,5.873662024E0,7.893368026E0
3.485997948E2,3.729924831E0,6.097227976E-1,5.006635133E0,6.272997409E0
3.486098338E2,1.870718415E0,1.402460521E-1,3.634844427E0,4.090397334E0
3.486198718E2,1.004265136E0,-2.709384848E-1,2.164529892E0,2.401488242E0
3.486299108E2,4.536217278E-1,-6.215644325E-1,6.333674759E-1,9.966290058E-1
3.486399488E2,6.500174224E-2,-9.046582554E-1,-1.481661057E-1,9.190130470E-1
3.486499878E2,-2.406801671E-1,-6.453241548E-1,1.874149561E-1,7.137888857E-1
3.486600258E2,-6.666784787E-1,-2.571115740E-1,1.724536415E0,1.866706298E0
3.486700648E2,-1.220324432E0,-1.961742313E-1,3.746941983E0,3.945535486E0
3.486801028E2,-1.616724722E0,-1.488809279E-1,5.079125404E0,5.332305246E0
3.486901418E2,-1.976391635E0,3.156758241E-1,5.277778124E0,5.644529834E0
3.487001798E2,-2.571066915E0,8.637295000E-1,5.347381625E0,5.995907269E0
3.487102188E2,-3.165752721E0,1.173932915E0,5.707511052E0,6.631424522E0
3.487202578E2,-3.634658486E0,1.223310751E0,5.599282014E0,6.786692168E0
3.487302958E2,-4.182933771E0,7.072773050E-1,4.599028654E0,6.256855494E0
3.487403348E2,-4.153534555E0,5.380447045E-2,3.357069524E0,5.340848248E0
3.487503728E2,-3.847604139E0,-4.045062858E-1,2.040546847E0,4.373958663E0
3.487604118E2,-3.940441552E0,-7.019984387E-1,6.879122038E-1,4.061170352E0
3.487704498E2,-4.213329352E0,-7.673805423E-1,-1.320153652E-1,4.284675622E0
3.487804888E2,-4.699107842E0,-7.574926083E-1,-4.850594290E-1,4.784421827E0
3.487905268E2,-5.097266976E0,-6.958669022E-1,-7.274317802E-1,5.195721159E0
3.488005658E2,-5.344435798E0,-6.141994259E-1,-9.208810629E-1,5.457861932E0
3.488106038E2,-5.124673460E0,-5.314706068E-1,-1.176300745E0,5.284734858E0
3.488206428E2,-4.713599582E0,-5.809002636E-1,-1.509321896E0,4.983324063E0
3.488306808E2,-4.130563769E0,-7.554518569E-1,-1.933612821E0,4.622891205E0
3.488407198E2,-3.082394230E0,-8.221487801E-1,-2.265672689E0,3.912844942E0
3.488507588E2,-1.851916693E0,-8.048828293E-1,-2.381083424E0,3.122016989E0
3.488607968E2,-1.008688554E0,-9.356658939E-1,-2.508457854E0,2.860993546E0
3.488708358E2,-3.793316835E-1,-1.114478572E0,-2.469420673E0,2.735688848E0
3.488808738E2,3.346343976E-1,-1.213220503E0,-2.397382391E0,2.707642240E0
3.488909128E2,8.046447015E-1,-1.227366818E0,-2.301956416E0,2.729997389E0
3.489009508E2,8.013082802E-1,-1.278790449E0,-2.277406881E0,2.732028930E0
3.489109898E2,4.832676959E-1,-1.273984476E0,-2.409802462E0,2.768344635E0
3.489210278E2,3.096667868E-1,-1.107775398E0,-2.520980251E0,2.770992832E0
3.489310668E2,4.087069255E-1,-7.657989436E-1,-2.567787212E0,2.710538791E0
3.489411048E2,6.889288884E-1,-4.046426721E-1,-2.553910600E0,2.675970489E0
3.489511438E2,1.189550536E0,-1.218555357E-1,-2.496575727E0,2.768170806E0
3.489611828E2,1.820343482E0,-8.367263272E-2,-2.555421520E0,3.138603296E0
3.489712208E2,2.455838760E0,-3.253433181E-1,-3.009551371E0,3.897998428E0
3.489812598E2,2.880171200E0,-1.117534400E0,-3.558161702E0,4.712195240E0
3.489912978E2,3.379134577E0,-2.067655269E0,-3.935548017E0,5.584110224E0
3.490013368E2,4.021537170E0,-2.677307023E0,-4.121516957E0,6.350404407E0
3.490113748E2,4.584587200E0,-2.844958390E0,-4.084181315E0,6.767035175E0
3.490214138E2,4.961125084E0,-2.446537594E0,-3.644829717E0,6.624431445E0
3.490314518E2,4.895387177E0,-1.715131608E0,-2.837499390E0,5.912520176E0
3.490414908E2,4.494444770E0,-1.098724200E0,-1.873726223E0,4.991801139E0
3.490515288E2,3.922418094E0,-8.347005594E-1,-8.852006221E-1,4.106783275E0
3.490615678E2,3.340078100E0,-9.482579459E-1,-8.848014034E-2,3.473203648E0
3.490716058E2,2.821332423E0,-1.055490984E0,2.746279317E-1,3.024797243E0
3.490816448E2,2.243101267E0,-9.864938392E-1,4.452140164E-1,2.490559959E0
3.490916838E2,1.621740464E0,-7.377578169E-1,5.068734171E-1,1.852363191E0
3.491017218E2,8.122723943E-1,-5.284092971E-1,5.313953970E-1,1.105162384E0
3.491117608E2,1.222927612E-1,-3.627419633E-1,7.472688979E-1,8.396118491E-1
3.491217988E2,-9.329875767E-2,-1.286554089E-1,1.099650180E0,1.111074881E0
3.491318378E2,-8.525825143E-3,2.082098477E-1,1.582406244E0,1.596068154E0
3.491418758E2,5.364756042E-1,7.808544275E-1,2.313655964E0,2.500108724E0
3.491519148E2,1.163260285E0,1.444001334E0,3.081700750E0,3.596553052E0
3.491619528E2,1.734147338E0,2.202167249E0,3.841027191E0,4.755028650E0
3.491719918E2,2.080359807E0,3.211812993E0,4.902444767E0,6.219132119E0
3.491820298E2,1.380429967E0,3.772713878E0,5.103002509E0,6.494581704E0
3.491920688E2,6.392877817E-2,3.956213539E0,3.721376787E0,5.431791384E0
3.492021068E2,-1.010925114E0,4.178864694E0,2.402495050E0,4.925125601E0
3.492121458E2,-2.082077134E0,4.101540529E0,1.236804955E0,4.763125697E0
3.492221848E2,-2.903147834E0,3.915625969E0,3.963076124E-1,4.890547392E0
3.492322228E2,-3.978473012E0,3.408877316E0,1.530488232E-1,5.241384932E0
3.492422618E2,-5.035180070E0,2.871384297E0,2.196388154E-1,5.800528194E0
3.492522998E2,-5.884671746E0,2.417108996E0,3.064886789E-1,6.369121821E0
3.492623388E2,-6.502403183E0,1.985979753E0,3.726085550E-1,6.809126219E0
3.492723768E2,-6.727712190E0,1.601921473E0,3.015175223E-1,6.922367841E0
3.492824158E2,-6.503840429E0,1.296054645E0,9.540843308E-2,6.632405350E0
3.492924538E2,-6.025489072E0,1.073184658E0,1.063076431E-1,6.121237226E0
3.493024928E2,-5.494611592E0,8.051782599E-1,2.672633636E-1,5.559721061E0
3.493125308E2,-4.788149827E0,5.417053539E-1,5.075313020E-1,4.845349469E0
3.493225698E2,-3.989063489E0,2.378368123E-1,6.548051226E-1,4.049439914E0
3.493326078E2,-3.202770858E0,-1.443667312E-1,5.750400379E-1,3.257184976E0
3.493426468E2,-2.297150590E0,-4.514524108E-1,3.923474394E-1,2.373741061E0
3.493526858E2,-1.444553457E0,-6.157930845E-1,7.308464080E-2,1.572029637E0
3.493627238E2,-7.452481002E-1,-6.201087682E-1,-4.214319286E-1,1.057135037E0
3.493727628E2,-9.994353354E-2,-4.398125048E-1,-1.069648701E0,1.160849729E0
3.493828008E2,5.508182395E-1,-1.694243892E-1,-1.786547892E0,1.877194376E0
3.493928398E2,1.288110033E0,1.889456110E-1,-2.572477264E0,2.883152298E0
3.494028778E2,2.110105178E0,5.494640243E-1,-3.546860788E0,4.163493248E0
3.494129168E2,2.843395722E0,7.330553399E-1,-4.666593815E0,5.513562115E0
3.494229546E2,3.298032526E0,6.724175209E-1,-5.596197608E0,6.530435785E0
3.494329936E2,3.494415357E0,3.235406215E-1,-6.076352831E0,7.016956673E0
3.494430316E2,3.928234320E0,-5.652877593E-1,-5.466123957E0,6.754930513E0
3.494530706E2,5.156918516E0,-1.677693640E0,-3.113518374E0,6.253196078E0
3.494631086E2,5.448136168E0,-2.232203958E0,-9.282647806E-1,5.960419256E0
3.494731476E2,4.736330633E0,-2.178774732E0,-8.616778582E-1,5.284162746E0
3.494831866E2,6.070707929E0,-2.439021876E0,-3.759038118E0,7.545375408E0
3.494932246E2,8.220839637E0,-2.800013475E0,-7.503639461E0,1.147723333E1
3.495032636E2,6.615008277E0,-1.851278177E0,-8.452579411E0,1.089181638E1
3.495133016E2,2.276857828E0,4.264595839E-1,-7.341214335E0,7.698011253E0
3.495233406E2,-1.066679485E0,2.125688007E0,-5.086538504E0,5.615089366E0
3.495333786E2,-2.452954913E0,2.568223707E0,-1.700104848E0,3.937399816E0
3.495434176E2,-1.623190573E0,2.307666222E0,1.968906029E0,3.440445027E0
3.495534556E2,5.143403846E-1,2.031512021E0,5.044995207E0,5.462926300E0
3.495634946E2,2.492496125E0,1.779414727E0,6.569963082E0,7.248673575E0
3.495735326E2,3.464314476E0,1.366319466E0,7.039535429E0,7.963878624E0
3.495835716E2,3.891623733E0,1.013134192E0,6.754787722E0,7.861191598E0
3.495936096E2,3.721597812E0,6.622585684E-1,5.000858084E0,6.268768480E0
3.496036486E2,3.060665392E0,1.568464436E-1,1.782839880E0,3.545531199E0
3.496136876E2,2.414962630E0,-1.502253489E-1,-1.315096834E0,2.753922991E0
3.496237256E2,2.184501057E0,-1.946323206E-1,-3.083280960E0,3.783721460E0
3.496337646E2,2.469636435E0,-4.072103307E-1,-2.531795261E0,3.560184211E0
3.496438026E2,3.018482409E0,-8.448296911E-1,-9.047715452E-1,3.262450736E0
3.496538416E2,3.599155362E0,-1.255788087E0,1.242864279E0,4.009443185E0
3.496638796E2,3.145841197E0,-1.654870934E0,2.942176829E0,4.614251742E0
3.496739186E2,1.822442633E0,-1.978676434E0,3.951549800E0,4.780293234E0
3.496839566E2,4.591350675E-2,-1.755349049E0,4.418354952E0,4.754494591E0
3.496939956E2,-1.814432532E0,-1.468625129E0,4.526595100E0,5.093043136E0
3.497040336E2,-3.530195054E0,-1.046594884E0,4.432326289E0,5.762217829E0
3.497140726E2,-4.974547952E0,-2.354283442E-1,4.459330485E0,6.684847210E0
3.497241106E2,-5.889372908E0,2.060171418E-1,5.127784179E0,7.811614871E0
3.497341496E2,-6.312644078E0,-3.127649340E-1,4.903298460E0,7.999352033E0
3.497441886E2,-6.157702804E0,-6.778115773E-1,3.537896422E0,7.133964077E0
3.497542266E2,-5.978851095E0,-9.308843333E-1,1.976605643E0,6.365546004E0
3.497642656E2,-5.866775758E0,-1.012590255E0,9.992749755E-1,6.036799425E0
3.497743036E2,-5.920156744E0,-8.836505252E-1,3.460854386E-1,5.995737591E0
3.497843426E2,-5.858895466E0,-6.410532754E-1,-4.850733161E-2,5.894061277E0
3.497943806E2,-6.289848123E0,-5.970402599E-1,-4.301599212E-1,6.332746959E0
3.498044196E2,-6.665940449E0,-6.213871888E-1,-8.091043729E-1,6.743554997E0
3.498144576E2,-6.439978309E0,-5.857538181E-1,-1.140154573E0,6.566306466E0
3.498244966E2,-6.031661977E0,-5.519866593E-1,-1.469635528E0,6.232612940E0
3.498345346E2,-5.376047015E0,-5.593036457E-1,-1.697129200E0,5.665240471E0
3.498445736E2,-4.093038093E0,-4.862053370E-1,-1.803215234E0,4.498993403E0
3.498546116E2,-2.718149532E0,-4.118818905E-1,-1.967393355E0,3.380624230E0
3.498646506E2,-1.552360911E0,-4.416979395E-1,-2.081221102E0,2.633705136E0
3.498746896E2,-5.901635689E-1,-5.129037968E-1,-2.341582997E0,2.468678649E0
3.498847276E2,1.922558659E-1,-5.640337508E-1,-2.523319137E0,2.592727494E0
3.498947666E2,9.408351249E-1,-6.863018075E-1,-2.369644516E0,2.640340136E0
3.499048046E2,1.484252543E0,-8.592740679E-1,-2.079439017E0,2.695445077E0
3.499148436E2,1.750611928E0,-1.036099424E0,-1.917063446E0,2.795223854E0
3.499248816E2,1.799795782E0,-1.182123914E0,-1.955606537E0,2.908793347E0
3.499349206E2,1.875424839E0,-1.227194618E0,-2.059578364E0,3.043860705E0
3.499449586E2,1.977104995E0,-1.232517630E0,-2.109110274E0,3.142672433E0
3.499549976E2,2.000314348E0,-1.464509420E0,-2.164672564E0,3.291178002E0
3.499650356E2,2.218847601E0,-2.043755360E0,-2.424115861E0,3.869955860E0
3.499750746E2,2.614064416E0,-2.925824506E0,-2.789278572E0,4.813923219E0
3.499851136E2,3.038181678E0,-3.855070449E0,-3.113672740E0,5.812664966E0
3.499951516E2,3.810387197E0,-4.472529405E0,-3.406336994E0,6.791590505E0
3.500051906E2,4.997447988E0,-4.116579568E0,-3.510674125E0,7.365157605E0
3.500152286E2,6.103685641E0,-2.972657487E0,-3.478059525E0,7.628143221E0
3.500252676E2,6.617429025E0,-1.702011040E0,-3.425531648E0,7.643394243E0
3.500353056E2,6.585975682E0,-8.542229506E-1,-2.795388327E0,7.205481832E0
3.500453446E2,6.118921731E0,-4.419126785E-1,-1.634301453E0,6.348813369E0
3.500553826E2,5.461947876E0,-1.934173422E-1,-6.360256201E-1,5.502255306E0
3.500654216E2,4.318034273E0,-2.105472721E-1,-1.889863953E-2,4.323205674E0
3.500754596E2,2.870428569E0,-1.326486918E-1,2.567997712E-1,2.884944015E0
3.500854986E2,1.444864529E0,5.406671807E-2,5.417644107E-1,1.544041902E0
3.500955366E2,2.692321211E-1,1.902771682E-1,9.003419139E-1,9.588049321E-1
3.501055756E2,-5.420661271E-1,1.665982836E-1,1.179237728E0,1.308507659E0
3.501156146E2,-6.483328396E-1,2.382921642E-1,1.517674643E0,1.667469625E0
3.501256526E2,-3.075635433E-2,5.430341336E-1,2.050403352E0,2.121317027E0
3.501356916E2,1.052366086E0,1.069682761E0,2.913678085E0,3.277379375E0
3.501457296E2,2.085309475E0,1.703338797E0,3.945061437E0,4.776336295E0
3.501557686E2,2.706905921E0,2.138099600E0,4.787542886E0,5.900794561E0
3.501658066E2,2.858531824E0,2.590160413E0,5.593848782E0,6.794945132E0
3.501758456E2,1.692793490E0,2.475890909E0,5.205326445E0,6.007579295E0
3.501858836E2,1.439718980E-1,2.207933042E0,3.446046605E0,4.095233013E0
3.501959226E2,-9.254282963E-1,2.198797207E0,1.943387026E0,3.076992009E0
3.502059606E2,-2.128283587E0,1.995618449E0,9.149361987E-1,3.057644889E0
3.502159996E2,-3.305519301E0,1.781286421E0,5.731633741E-1,3.798414856E0
3.502260386E2,-4.375451007E0,1.682543321E0,7.864351563E-1,4.753315033E0
3.502360766E2,-5.286074739E0,1.652007260E0,9.839459150E-1,5.624932328E0
3.502461156E2,-6.138794078E0,1.638726625E0,1.076086485E0,6.444236169E0
3.502561536E2,-6.807327293E0,1.602165886E0,1.213152237E0,7.097772802E0
3.502661926E2,-7.122586942E0,1.622416110E0,1.176752589E0,7.399204378E0
3.502762306E2,-7.041056290E0,1.625349512E0,1.019915501E0,7.297839567E0
3.502862696E2,-6.805359705E0,1.481278650E0,8.744407220E-1,7.019384142E0
3.502963076E2,-6.425996447E0,1.376251254E0,7.900958057E-1,6.619044435E0
3.503063466E2,-5.834435978E0,1.269622161E0,7.547346228E-1,6.018488844E0
3.503163846E2,-5.017952419E0,1.050500166E0,6.866601688E-1,5.172513825E0
3.503264236E2,-4.069362717E0,8.134065349E-1,6.264275618E-1,4.196874385E0
3.503364616E2,-3.136683873E0,5.940939210E-1,4.359746848E-1,3.222081196E0
3.503465006E2,-2.178845045E0,4.327417593E-1,-2.191185594E-2,2.221511037E0
3.503565396E2,-1.291249403E0,3.278327702E-1,-5.764030239E-1,1.451564602E0
3.503665776E2,-4.866988420E-1,2.287584253E-1,-1.264711230E0,1.374300068E0
3.503766166E2,3.494372088E-1,2.650532623E-1,-2.062797256E0,2.108907801E0
3.503866546E2,1.048194682E0,4.024055274E-1,-2.806141942E0,3.022428642E0
3.503966936E2,1.598425861E0,5.959186909E-1,-3.373949851E0,3.780690666E0
3.504067316E2,1.934732562E0,7.120881017E-1,-3.686223911E0,4.223565588E0
3.504167705E2,2.172772127E0,6.577904186E-1,-3.716283277E0,4.354812091E0
3.504268085E2,2.485774750E0,3.825058445E-1,-3.623250568E0,4.410593102E0
3.504368475E2,2.801490481E0,-1.431372079E-1,-3.541548593E0,4.517898141E0
3.504468855E2,3.892484443E0,-7.645035660E-1,-2.457104682E0,4.666183051E0
3.504569245E2,5.208954642E0,-1.176504959E0,-5.251366836E-1,5.365924050E0
3.504669635E2,5.147536658E0,-1.072567631E0,1.570117736E-1,5.260436072E0
3.504770015E2,5.185607879E0,-6.459509763E-1,-1.005610580E0,5.321563152E0
3.504870405E2,7.402267452E0,-5.946577388E-1,-4.584465578E0,8.727227847E0
3.504970785E2,8.771843233E0,-4.972086275E-1,-8.188422673E0,1.201010891E1
3.505071175E2,5.934465466E0,2.976205724E-1,-8.897070712E0,1.069880020E1
3.505171555E2,2.017986973E0,1.183616343E0,-8.042198428E0,8.375570107E0
3.505271945E2,-6.729127800E-1,1.472935988E0,-6.615394778E0,6.810712159E0
3.505372325E2,-1.186812285E0,1.225657092E0,-3.322210178E0,3.734680599E0
3.505472715E2,-1.554341948E-1,1.026210613E0,9.699431491E-1,1.420583586E0
3.505573095E2,1.404798238E0,9.358401409E-1,4.320736856E0,4.638752186E0
3.505673485E2,2.462443775E0,5.693778867E-1,5.849042323E0,6.371743609E0
3.505773875E2,2.999906389E0,3.856890687E-1,6.153209803E0,6.856397398E0
3.505874255E2,2.859742198E0,4.852677360E-2,5.843733636E0,6.506128118E0
3.505974645E2,2.536270720E0,-3.513970493E-1,5.192118169E0,5.789148481E0
3.506075025E2,2.087754196E0,-8.091055423E-1,3.892234767E0,4.490307433E0
3.506175415E2,1.891315232E0,-1.299750963E0,2.554957836E0,3.434273637E0
3.506275795E2,2.332245578E0,-1.881690861E0,1.512182938E0,3.356609476E0
3.506376185E2,3.305764884E0,-2.303879566E0,9.890020023E-1,4.148983910E0
3.506476565E2,3.504932744E0,-2.449495262E0,1.086807501E0,4.411998541E0
3.506576955E2,2.804708204E0,-2.300571650E0,1.916103918E0,4.102495856E0
3.506677335E2,1.094481241E0,-1.588753251E0,3.221131116E0,3.754691964E0
3.506777725E2,-9.257955015E-1,-7.721765748E-1,4.142994949E0,4.314830370E0
3.506878115E2,-2.437036453E0,3.623402596E-2,4.264466177E0,4.911835843E0
3.506978495E2,-3.579036262E0,9.024297354E-1,4.804472330E0,6.058616538E0
3.507078885E2,-4.700097191E0,1.729333471E0,5.547035973E0,7.473360419E0
3.507179265E2,-5.696598394E0,2.071281566E0,5.699414998E0,8.320142541E0
3.507279655E2,-6.114700626E0,1.831692343E0,5.113224027E0,8.178613607E0
3.507380035E2,-6.029589139E0,1.101127186E0,3.496672090E0,7.056567294E0
3.507480425E2,-5.380534168E0,5.326638043E-1,1.711414533E0,5.671227237E0
3.507580805E2,-5.010545166E0,-2.452965438E-2,-3.571771681E-2,5.010732513E0
3.507681195E2,-4.940150537E0,-3.867118929E-1,-8.285073347E-1,5.024047952E0
3.507781575E2,-5.135424736E0,-4.530641958E-1,-1.041642292E0,5.259550650E0
3.507881965E2,-5.728469812E0,-4.903803952E-1,-1.340996929E0,5.903737129E0
3.507982355E2,-5.791309839E0,-3.831703806E-1,-1.692392517E0,6.045682891E0
3.508082735E2,-5.601102253E0,-3.106907804E-1,-2.187137566E0,6.021000410E0
3.508183125E2,-5.044254364E0,-3.045899418E-1,-2.519586275E0,5.646732871E0
3.508283505E2,-4.285096908E0,-3.368751968E-1,-2.623275535E0,5.035584865E0
3.508383895E2,-3.466496072E0,-5.322217548E-1,-2.755787475E0,4.460293669E0
3.508484275E2,-2.583570601E0,-8.467804684E-1,-2.895949911E0,3.972203432E0
3.508584665E2,-1.621671467E0,-1.229657026E0,-2.918531858E0,3.558047633E0
3.508685045E2,-6.116012156E-1,-1.633210070E0,-2.852595731E0,3.343461318E0
3.508785435E2,2.353504300E-1,-2.090543318E0,-2.773370052E0,3.480997362E0
3.508885825E2,8.465195364E-1,-2.533499724E0,-2.713394576E0,3.807587990E0
3.508986205E2,1.308054886E0,-2.864886286E0,-2.661026328E0,4.123062228E0
3.509086595E2,1.519868519E0,-2.883807583E0,-2.552691455E0,4.140359907E0
3.509186975E2,1.222535849E0,-2.591963987E0,-2.427463977E0,3.755722643E0
3.509287365E2,7.487634462E-1,-2.146371217E0,-2.237300829E0,3.189525216E0
3.509387745E2,8.271518040E-1,-1.599679504E0,-2.039047474E0,2.720453864E0
3.509488135E2,1.246350389E0,-1.062270392E0,-1.923879545E0,2.526483758E0
3.509588515E2,2.007090102E0,-7.305650108E-1,-2.019786161E0,2.939672099E0
3.509688905E2,2.868011330E0,-7.663840306E-1,-2.241247115E0,3.719680377E0
3.509789285E2,3.436729066E0,-1.316890906E0,-2.669986601E0,4.546882095E0
3.509889675E2,4.116547993E0,-1.767852150E0,-3.161266152E0,5.483144380E0
3.509990065E2,4.667966157E0,-1.716873932E0,-3.544475124E0,6.107443659E0
3.510090445E2,4.733922749E0,-1.119546062E0,-3.724574044E0,6.126651597E0
3.510190835E2,4.435728199E0,-3.676516510E-1,-3.452486728E0,5.632984733E0
3.510291215E2,4.086718422E0,1.067502773E-1,-2.451050329E0,4.766582717E0
3.510391605E2,3.635777058E0,7.093067273E-2,-1.133487505E0,3.809028734E0
3.510491985E2,3.193899463E0,-3.119838922E-1,4.919730306E-2,3.209477855E0
3.510592375E2,2.948572513E0,-6.729415045E-1,8.326405853E-1,3.136912571E0
3.510692755E2,2.639796842E0,-8.850914984E-1,1.087555726E0,2.989095480E0
3.510793145E2,2.012022228E0,-9.090581390E-1,1.120213083E0,2.475782199E0
3.510893525E2,1.190054566E0,-1.002825843E0,1.175613697E0,1.950373581E0
3.510993915E2,6.770520240E-1,-1.027367192E0,1.259559249E0,1.760787407E0
3.511094305E2,7.535651797E-1,-9.333977589E-1,1.468294322E0,1.896043268E0
3.511194685E2,1.173340884E0,-7.157641000E-1,1.877108252E0,2.326495749E0
3.511295075E2,1.733479001E0,-2.294052735E-1,2.494756658E0,3.046536888E0
3.511395455E2,2.592372415E0,6.769369800E-1,3.191802067E0,4.167281949E0
3.511495845E2,3.207181413E0,1.695976860E0,4.017413129E0,5.413128336E0
3.511596225E2,2.900969746E0,2.138830063E0,4.577062418E0,5.825780625E0
3.511696615E2,2.265714204E0,2.541031523E0,4.833074570E0,5.911760470E0
3.511796995E2,1.301322986E0,2.859422648E0,4.521681392E0,5.505936978E0
3.511897385E2,7.106004238E-2,3.000028596E0,2.999066729E0,4.242596180E0
3.511997775E2,-6.674965042E-1,3.190510417E0,1.961939218E0,3.804486010E0
