Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
102.3044627,-0.2083552971,3.801231626,-31.87119148,32.09775102,1
102.3144997,1.216429747,3.837518862,-27.55841854,27.85090096,1
102.3245377,1.892317445,3.282409643,-24.73906657,25.02751472,1
102.3345757,4.025263893,0.6467403504,-23.7141783,24.06207129,1
102.3446127,8.104586465,-6.462692403,-18.24589146,20.98483428,1
102.3546507,15.96553933,-14.32086258,-8.933504713,23.23344696,1
102.3646887,23.15999323,-21.51891837,2.335655674,31.70022747,1
102.3747267,28.7167847,-33.87037323,10.63486086,45.6613203,1
102.3847637,29.2239067,-39.71432146,17.59079865,52.35169767,1
102.3948017,33.69182031,-31.8539843,41.22595768,62.04349006,1
102.4048397,36.20584939,-23.51818431,63.86908979,77.09234174,1
102.4148767,26.91503536,-20.17098313,63.68905169,72.0248776,1
102.4249147,16.5873416,-20.09017929,44.72730783,51.76183219,1
102.4349527,10.9346979,-18.09094024,24.98628684,32.72864597,1
102.4449897,7.60545001,-12.86935211,12.33068087,19.37804903,1
102.4550277,6.422507413,-6.920643409,5.439869374,10.8966089,1
102.4650657,6.443770228,-2.904282486,1.811214225,7.296405175,1
102.4751027,5.919069162,-1.173240605,-0.3336123043,6.043440281,1
102.4851407,4.545864599,-0.464134583,-1.369651794,4.77035134,1
102.4951787,3.535840541,-0.5047641803,-2.022115692,4.104376576,1
102.5052157,3.836032207,-1.154640904,-3.314373155,5.199366127,1
102.5152537,4.769163626,-1.881064332,-5.211862462,7.310734233,1
102.5252917,6.205787382,-3.219689192,-7.642778635,10.35810122,1
102.5353297,5.966859625,-5.214793671,-10.80838634,13.4021902,1
102.5453667,1.614525585,-7.023542125,-14.55178199,16.23857124,1
102.5554047,-4.328315725,-8.546946455,-20.08413327,22.25212394,1
102.5654427,-9.112010851,-8.976417428,-25.70691173,28.7132395,1
102.5754797,-10.72500739,-7.815090818,-29.68736637,32.51832022,1
102.5855177,-8.675278805,-6.16522817,-31.30546635,33.06512853,1
102.5955557,-5.028835841,-3.851429388,-30.7235725,31.36974028,1
102.6055927,-2.77091656,-1.591789856,-28.94626687,29.12212456,1
102.6156307,-2.056259046,-0.9494854957,-25.81290304,25.91207609,1
102.6256687,-2.268490608,-1.404690357,-22.81340771,22.9689089,1
102.6357057,-2.889947452,-2.203958836,-20.61030783,20.92830666,1
102.6457437,-3.500287716,-3.01435866,-18.78434634,19.34399234,1
102.6557817,-3.62056962,-3.779629673,-17.34086761,18.11352572,1
102.6658187,-2.887370877,-5.026551919,-15.61011048,16.65168712,1
102.6758567,-1.469417573,-6.948632276,-12.97990191,14.79596337,1
102.6858947,-0.4892219156,-8.330502412,-10.82934043,13.67154792,1
102.6959317,1.079224394,-10.60393494,-9.293489714,14.14132641,1
102.7059697,3.814591052,-15.3892249,-6.961188002,17.31581607,1
102.7160077,9.542093443,-20.60691879,-0.3908121067,22.71231787,1
102.7260447,18.22911112,-22.10796687,12.92645134,31.43494609,1
102.7360827,28.66965147,-20.44738335,29.20573823,45.74953056,1
102.7461207,35.47161686,-15.49602429,44.8102541,59.21419799,1
102.7561587,32.04291485,-12.16327626,50.01821471,60.63427648,1
102.7661957,23.29086795,-11.02632611,44.33201735,51.27740398,1
102.7762337,14.40183249,-9.372313104,35.37692939,39.32912617,1
102.7862717,9.105216386,-7.4588685,27.3495747,29.77480346,1
102.7963087,6.68744417,-3.950554896,21.05690647,22.44375422,1
102.8063467,5.565530131,-0.2877429441,16.59007576,17.50110098,1
102.8163847,5.290465997,1.178170392,12.36106534,13.49714979,1
102.8264217,5.132101178,0.9951966888,7.875331757,9.452498571,1
