Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
131.5759152,-0.8075228472,0.4378950566,-0.01966886401,0.9188210346,1
131.5859452,-0.2296078795,0.3472228682,0.04758171737,0.4189839118,1
131.5959742,-0.2363270612,0.1960197186,-0.05220924038,0.3114482537,1
131.6060042,-0.2721858421,0.08145288348,-0.1106334132,0.3048925335,1
131.6160332,-0.1519013071,-0.02484072626,-0.171790063,0.2306575265,1
131.6260632,0.02148296267,0.04970074832,-0.0664781642,0.08573813844,1
131.6360922,0.1077874272,0.222221092,0.05395923894,0.2528081143,1
131.6461222,0.05329576269,0.3186416781,0.1032653002,0.3391705759,1
131.6561512,0.06058512099,0.2914456934,0.0761418575,0.307260039,1
131.6661812,0.1220243009,0.206006763,-0.02895482719,0.2411785613,1
131.6762102,0.1829234905,0.1177535677,-0.08244106293,0.2326444389,1
131.6862402,0.1634499966,-0.08328247726,-0.09201061606,0.2052262797,1
131.6962692,0.2242106071,-0.2614313507,-0.05445742171,0.348686619,1
131.7062992,0.3270281202,-0.2886641729,-0.07078759868,0.4419109415,1
131.7163282,0.4540700631,-0.2237337667,-0.009224603958,0.5062820497,1
131.7263582,0.5106484526,-0.06690559566,0.03350045264,0.5161012316,1
131.7363872,0.6168130582,-0.01127986372,0.04414289676,0.6184934756,1
131.7464172,0.681416605,0.03558264613,0.05846923292,0.6848455049,1
131.7564462,0.729115486,0.08693932593,0.105625273,0.741838619,1
131.7664762,0.7255040994,0.1159228045,0.1435742508,0.7486039409,1
131.7765052,0.7211561099,0.1220653045,0.1209122336,0.7413405706,1
131.7865352,0.6739439365,0.1299286401,0.05700041234,0.6887168708,1
131.7965642,0.6226189779,0.1113075972,0.007203806229,0.6325311594,1
131.8065942,0.5677526531,0.09953890622,-0.04163509905,0.5779139645,1
131.8166242,0.4633910365,0.1331299907,-0.07363161128,0.4877258054,1
131.8266532,0.2946062596,0.1732956845,-0.1329054576,0.3667261964,1
131.8366832,0.1117685039,0.1574661022,-0.2195371835,0.2923770626,1
131.8467122,0.01424279407,0.1182418102,-0.2649829495,0.2905166887,1
131.8567422,0.0008044306934,0.1244012672,-0.2680556613,0.2955167676,1
131.8667712,0.01871664494,0.09670359135,-0.274250165,0.291401871,1
131.8768012,0.03634468451,0.0462403661,-0.2773246676,0.2834926433,1
131.8868302,0.02851584747,0.03033652425,-0.2873462105,0.2903468666,1
131.8968602,-0.08237148106,-0.01143364549,-0.3164133042,0.3271592399,1
131.9068892,-0.1436068855,-0.05859319389,-0.3378141135,0.371718274,1
131.9169192,-0.1284943181,-0.03348349571,-0.295204247,0.3236934997,1
131.9269482,-0.1040737143,0.08385491967,-0.2337284124,0.2692433032,1
131.9369782,-0.04733160272,0.1947222215,-0.1453436182,0.2475515936,1
131.9470072,0.03497672841,0.2157511479,-0.08876479011,0.2359048904,1
131.9570372,0.06271767363,0.1933580661,-0.04186661225,0.2075419512,1
131.9670662,0.05260242909,0.1871541703,-0.01065300565,0.1946976773,1
131.9770962,0.03378740475,0.1278353369,-0.02999972463,0.1355855655,1
131.9871252,-0.0465967539,0.04661692679,-0.04717825949,0.08105666848,1
131.9971552,-0.06427054793,-0.03236960113,-0.0306306392,0.07820952925,1
132.0071842,-0.09354097858,-0.1085213989,-0.04597545069,0.1504677732,1
132.0172142,-0.07074370801,-0.1419318044,-0.05500413638,0.1678534014,1
132.0272442,-0.0329692331,-0.1227248704,-0.05250269752,0.1374950814,1
132.0372732,0.02116414323,-0.1008814269,-0.06837149262,0.1236917308,1
132.0473032,0.03608199835,-0.04612693012,-0.07155475337,0.09246451761,1
132.0573322,0.05123184174,0.03260232031,-0.0821218415,0.1021352522,1
132.0673622,0.05988118932,0.05962698162,-0.1219494931,0.1483671549,1
132.0773912,0.04362242147,0.06255058944,-0.1516434449,0.1697387,1
132.0874212,0.02479321763,0.07643831134,-0.1385708249,0.1601854943,1
132.0974502,0.01759471044,0.1739739615,-0.1085319239,0.2058049844,1
132.10748,0.001791586876,0.2024487323,-0.04580182493,0.2075728936,1
132.117509,-0.02729100198,0.1023286128,-0.04266187012,0.1141752116,1
132.127539,-0.04872294769,-0.03484589696,-0.01939872265,0.06296405805,1
132.137568,-0.05147113904,-0.04841786921,0.01398420095,0.07203558905,1
132.147598,-0.007972093821,-0.01205461979,0.01466657102,0.02059068828,1
132.157627,0.03152555555,0.0220492655,-0.00879541833,0.03946378271,1
132.167657,0.002381424755,-0.01346379876,-0.0379531439,0.04034087497,1
132.177686,-0.01018599585,-0.02190951705,-0.06318972666,0.0676514819,1
132.187716,0.01279473111,0.01089102387,-0.06311839063,0.06531654293,1
132.197745,0.05337265357,0.01928002417,-0.07248972315,0.09206041193,1
132.207775,0.05628588259,0.07589393556,-0.07806328911,0.1225637269,1
132.217804,0.008467645347,0.08478462696,-0.08958519101,0.12363511,1
132.227834,-0.1610375816,0.03791510046,-0.2140747511,0.2705525025,1
132.237863,0.1874643651,0.3538495177,-0.01885964591,0.4008840925,1
132.247893,0.2032546248,0.3470790267,-0.01091379147,0.4023622797,1
132.257923,0.1197916147,0.3285784364,-0.0465315209,0.3528158191,1
132.267952,0.2266272613,0.4709020042,-0.07411926907,0.5278278879,1
132.277982,0.1937191316,0.4737577844,-0.1170624268,0.5250496662,1
132.288011,0.248183168,0.5830977935,-0.1234353071,0.6456269795,1
132.298041,0.1420009477,0.7857184339,-0.1344333716,0.8096851597,1
132.30807,0.2105069263,1.085167211,-0.06204484183,1.107136218,1
132.3181,0.08638457134,1.300685055,-0.05682327826,1.304788409,1
132.328129,0.1328351448,1.604142099,-0.07247455694,1.611263359,1
132.338159,0.07563431919,1.869563005,-0.1304157497,1.8756318,1
132.348188,0.03488785073,2.220605859,-0.173378788,2.227637257,1
132.358218,0.02812788472,2.654137139,-0.2408626002,2.665192286,1
132.368247,-0.02672601476,3.120456095,-0.2702747893,3.132253021,1
132.378277,-0.1064009061,3.652952669,-0.2884799856,3.6658703,1
132.388306,-0.173768578,4.279223964,-0.3486811638,4.296921201,1
132.398336,-0.1559551817,4.99423085,-0.3610889554,5.009695503,1
132.408365,-0.2436474828,5.711239822,-0.3485326445,5.727049799,1
132.418395,-0.4326046421,6.3388168,-0.3462569082,6.362989788,1
132.428424,-0.591773892,6.843586462,-0.3429052842,6.877678099,1
132.438454,-0.7115304235,7.219924371,-0.3877704582,7.26525632,1
132.448483,-0.8213592598,7.46389769,-0.340850061,7.516686672,1
132.458513,-0.8282373396,7.656782717,-0.2940039964,7.70705761,1
132.468542,-0.7943069704,7.793073712,-0.2935022322,7.838945401,1
132.478572,-0.834035731,7.834359732,-0.4209066293,7.889865044,1
132.488601,-0.9248413821,7.766090566,-0.5364573316,7.839341856,1
132.498631,-0.9042514354,7.594246745,-0.5798660374,7.669843473,1
132.508661,-0.9790823472,7.232724511,-0.7128948712,7.333425202,1
132.51869,-1.150336476,6.5243969,-0.8801300628,6.683237078,1
132.52872,-1.457270859,5.491228977,-1.132294746,5.793041121,1
132.538749,-1.735680624,4.127164198,-1.370929557,4.682469369,1
132.548779,-1.980350054,2.476440255,-1.367667103,3.453267435,1
132.558808,-1.885914451,0.6213368297,-1.136992692,2.288118256,1
132.568838,-1.368217472,-1.042835709,-0.7962814289,1.895676523,1
132.578867,-1.136247903,-2.721581263,-0.5091628213,2.992876651,1
132.588897,-1.105304583,-4.410158325,-0.08373549029,4.54732958,1
132.598926,-0.7632689264,-5.525146337,0.7997488278,5.63466234,1
132.608956,-0.8235157129,-6.4859766,1.696771351,6.754635712,1
132.618985,-0.8774046756,-7.175222992,2.351061918,7.601391721,1
132.629015,-1.066666182,-7.693951128,2.724522412,8.231505517,1
132.639044,-1.596274963,-8.446344525,2.510486253,8.954963474,1
132.649074,-1.699292962,-9.225608218,2.760609673,9.778568879,1
132.659103,-1.358357751,-10.08916596,2.749536216,10.54496823,1
132.669133,-1.239158459,-10.84355852,1.952808791,11.08745855,1
132.679162,-1.282589823,-11.63158075,0.9577049267,11.74120548,1
132.689192,-1.011046152,-12.25883029,0.4091833274,12.30725661,1
132.699221,-0.3927711067,-12.71803084,-0.02508002356,12.72411909,1
132.709251,0.2344054834,-13.21592009,-0.08965141073,13.21830273,1
132.71928,0.6006250051,-13.66041607,0.285926068,13.67660306,1
132.72931,0.8039618929,-14.18228357,0.6842690961,14.22152405,1
132.73934,1.107415063,-14.23051608,1.169654069,14.32138425,1
132.749369,1.518334063,-13.91123472,1.37475466,14.06121403,1
132.759399,2.024946475,-13.51882574,1.441934343,13.74548043,1
132.769428,2.040672562,-13.31164252,1.078724676,13.51028563,1
132.779458,1.865014164,-13.39400873,0.3638874328,13.52812485,1
132.789487,1.50275518,-14.07181329,-0.4738261968,14.15975684,1
132.799517,0.977234627,-15.16137761,-0.8078565039,15.21430218,1
132.809546,0.5940259472,-15.99563612,-0.6737132639,16.02083429,1
132.819576,0.4483107749,-16.42250041,-0.6430579933,16.44119904,1
