Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
48.2,0.974,-2.31,0.0335,2.51,0
48.2,0.311,-2.67,-0.9,2.84,0
48.2,-0.0579,-2.68,-1.74,3.2,0
48.2,-0.0999,-2.54,-2.36,3.47,0
48.2,0.0455,-2.32,-2.73,3.58,0
48.2,0.238,-2.06,-2.86,3.54,0
48.3,0.284,-1.76,-2.96,3.46,0
48.3,0.121,-1.57,-3.14,3.51,0
48.3,-0.22,-1.54,-3.3,3.65,0
48.3,-0.567,-1.62,-3.33,3.74,0
48.3,-0.966,-1.7,-3.35,3.88,0
48.3,-1.4,-1.77,-3.35,4.04,0
48.3,-1.77,-1.81,-3.19,4.07,0
48.3,-1.93,-1.84,-2.98,4.0,0
48.3,-1.99,-1.7,-2.89,3.89,0
48.3,-1.9,-1.47,-2.79,3.68,0
48.4,-1.73,-1.22,-2.72,3.45,0
48.4,-1.66,-0.862,-2.64,3.23,0
48.4,-1.69,-0.465,-2.61,3.15,0
48.4,-1.85,-0.181,-2.57,3.17,0
48.4,-2.0,0.0503,-2.38,3.11,0
48.4,-2.08,0.312,-2.28,3.1,0
48.4,-1.91,0.633,-2.11,2.92,0
48.4,-1.38,1.12,-1.44,2.28,0
48.4,-0.533,1.68,-0.552,1.84,0
48.4,0.137,2.17,0.139,2.17,0
48.5,0.681,2.68,0.915,2.91,0
48.5,1.08,3.03,1.43,3.52,0
48.5,1.31,3.25,1.78,3.93,0
48.5,1.35,3.43,2.1,4.24,0
48.5,1.42,3.57,2.69,4.69,0
48.5,1.63,3.75,3.5,5.38,0
48.5,1.7,3.82,3.96,5.76,0
48.5,1.76,3.72,3.9,5.67,0
48.5,1.77,3.59,3.48,5.3,0
48.5,1.62,3.62,2.83,4.87,0
48.6,1.3,3.71,2.34,4.57,0
48.6,1.06,3.67,1.64,4.15,0
48.6,0.848,3.65,0.878,3.84,0
48.6,0.613,3.49,0.791,3.63,0
48.6,0.521,2.78,1.82,3.36,0
48.6,0.542,1.9,2.94,3.54,0
48.6,0.499,1.17,3.35,3.58,0
48.6,0.497,0.527,3.14,3.23,0
48.6,0.503,-0.0304,2.46,2.52,0
48.6,0.262,-0.484,1.52,1.62,0
48.7,-0.405,-0.686,0.598,0.996,0
48.7,-1.1,-0.828,-0.121,1.38,0
48.7,-1.51,-0.987,-0.519,1.88,0
48.7,-1.53,-1.31,-0.674,2.13,0
48.7,-1.2,-1.7,-0.547,2.15,0
48.7,-0.742,-1.94,-0.244,2.09,0
48.7,-0.343,-2.12,-0.112,2.15,0
48.7,0.0388,-2.23,-0.346,2.26,0
48.7,0.32,-2.2,-1.04,2.45,0
48.7,0.379,-2.05,-1.82,2.77,0
48.8,0.368,-1.88,-2.48,3.14,0
48.8,0.0947,-1.8,-3.05,3.55,0
48.8,-0.539,-1.96,-3.35,3.92,0
48.8,-1.08,-2.29,-3.72,4.49,0
48.8,-1.34,-2.39,-4.24,5.05,0
48.8,-1.37,-2.27,-4.39,5.13,0
48.8,-1.07,-2.18,-3.63,4.36,0
48.8,-0.599,-1.96,-2.36,3.12,0
48.8,-0.166,-1.62,-1.31,2.09,0
48.8,-0.129,-1.48,-0.874,1.72,0
48.9,-0.327,-1.55,-1.03,1.89,0
48.9,-0.584,-1.56,-1.75,2.42,0
48.9,-0.661,-1.32,-2.6,2.99,0
48.9,-0.576,-0.952,-3.18,3.37,0
48.9,-0.396,-0.596,-3.4,3.48,0
48.9,0.0586,-0.295,-3.14,3.15,0
48.9,0.489,0.0302,-2.36,2.41,0
48.9,0.666,0.116,-1.37,1.53,0
48.9,0.947,0.0599,-0.436,1.04,0
48.9,1.0,0.126,0.352,1.07,0
49.0,0.746,0.201,0.849,1.15,0
49.0,0.485,0.28,1.1,1.23,0
49.0,0.338,0.156,1.65,1.69,0
49.0,0.447,-0.0929,2.78,2.82,0
49.0,0.73,-0.146,3.93,4.0,0
49.0,1.08,-0.204,4.74,4.86,0
49.0,1.37,-0.253,5.23,5.41,0
49.0,1.26,-0.0761,5.13,5.28,0
49.0,0.818,0.421,3.89,4.0,0
49.0,0.511,1.0,2.0,2.29,0
49.1,0.327,1.46,0.351,1.53,0
49.1,0.455,1.93,-0.137,1.98,0
49.1,0.934,1.82,0.512,2.11,0
49.1,1.72,1.24,1.85,2.81,0
49.1,2.39,0.637,3.11,3.97,0
49.1,2.85,0.183,3.92,4.85,0
49.1,2.91,-0.204,4.4,5.28,0
49.1,2.51,-0.718,4.31,5.03,0
49.1,1.87,-1.27,3.63,4.28,0
49.1,1.24,-1.57,2.76,3.41,0
49.2,0.803,-1.71,1.85,2.64,0
49.2,0.606,-1.66,0.993,2.02,0
49.2,0.677,-1.56,0.0959,1.7,0
49.2,0.947,-1.37,-0.737,1.82,0
49.2,1.37,-1.19,-1.34,2.25,0
49.2,1.83,-0.967,-1.7,2.68,0
49.2,1.95,-0.771,-2.19,3.04,0
49.2,1.71,-0.772,-2.81,3.38,0
49.2,1.21,-0.978,-3.34,3.68,0
49.2,0.644,-1.22,-3.78,4.02,0
49.3,0.0721,-1.41,-4.17,4.4,0
49.3,-0.433,-1.58,-4.43,4.72,0
49.3,-0.727,-1.7,-4.45,4.82,0
49.3,-0.962,-1.78,-4.21,4.67,0
49.3,-0.995,-1.81,-3.89,4.4,0
49.3,-1.14,-1.78,-3.71,4.27,0
49.3,-1.6,-1.77,-3.69,4.4,0
49.3,-1.94,-1.87,-3.46,4.39,0
49.3,-2.07,-1.97,-3.09,4.21,0
49.3,-2.23,-1.91,-2.95,4.16,0
49.4,-2.36,-1.72,-2.88,4.1,0
49.4,-2.28,-1.53,-2.7,3.85,0
49.4,-2.14,-1.21,-2.45,3.47,0
49.4,-2.0,-0.814,-2.14,3.04,0
49.4,-1.7,-0.488,-1.63,2.41,0
49.4,-1.3,-0.0777,-0.652,1.45,0
49.4,-0.999,0.474,0.56,1.24,0
49.4,-0.795,0.95,1.47,1.92,0
49.4,-0.577,1.43,2.18,2.67,0
49.4,-0.125,1.87,2.87,3.42,0
49.5,0.322,2.27,3.37,4.08,0
49.5,0.414,2.68,3.63,4.53,0
49.5,0.269,2.95,3.6,4.66,0
49.5,-0.00532,2.94,3.14,4.3,0
49.5,-0.42,2.8,2.47,3.76,0
49.5,-0.678,2.68,1.95,3.38,0
49.5,-0.814,2.69,1.65,3.26,0
49.5,-1.14,2.83,1.19,3.27,0
49.5,-1.46,2.83,0.802,3.28,0
49.5,-1.7,2.7,0.819,3.29,0
49.6,-1.25,2.39,1.58,3.13,0
49.6,-0.21,2.13,3.06,3.73,0
49.6,1.04,1.98,4.69,5.19,0
49.6,2.07,1.84,6.19,6.78,0
49.6,2.04,1.56,6.52,7.0,0
49.6,0.912,1.04,5.04,5.22,0
49.6,-0.621,0.404,2.61,2.72,0
49.6,-1.6,0.069,0.841,1.81,0
49.6,-2.01,0.0547,-0.204,2.02,0
49.6,-1.77,0.262,-0.644,1.9,0
49.7,-0.865,0.451,-0.467,1.08,0
49.7,0.423,0.624,0.25,0.794,0
49.7,1.44,0.792,0.801,1.83,0
49.7,1.86,0.791,0.716,2.14,0
49.7,1.9,0.545,0.273,1.99,0
49.7,1.67,0.213,-0.284,1.7,0
49.7,1.25,-0.23,-0.817,1.51,0
49.7,0.766,-0.651,-1.38,1.7,0
49.7,0.268,-1.06,-2.09,2.36,0
49.7,-0.26,-1.47,-2.91,3.27,0
49.8,-0.632,-1.76,-3.47,3.94,0
49.8,-0.747,-1.91,-3.82,4.33,0
49.8,-0.772,-1.99,-3.99,4.53,0
49.8,-0.773,-1.94,-4.11,4.61,0
49.8,-0.77,-1.88,-4.14,4.61,0
49.8,-0.831,-1.89,-4.07,4.56,0
49.8,-0.822,-1.93,-3.94,4.47,0
49.8,-0.894,-1.96,-3.66,4.25,0
49.8,-1.0,-1.98,-3.5,4.15,0
49.8,-1.17,-1.94,-3.77,4.4,0
49.9,-1.28,-1.82,-4.04,4.61,0
49.9,-1.27,-1.71,-3.75,4.31,0
49.9,-1.14,-1.58,-3.0,3.58,0
49.9,-0.754,-1.38,-2.28,2.77,0
49.9,-0.289,-0.998,-1.56,1.87,0
49.9,0.0859,-0.682,-0.971,1.19,0
49.9,0.306,-0.408,-0.615,0.799,0
49.9,0.391,-0.174,-0.158,0.456,0
49.9,0.589,-0.0423,0.977,1.14,0
49.9,1.14,0.183,2.87,3.09,0
50.0,1.96,0.603,4.72,5.15,0
50.0,2.78,1.06,5.97,6.67,0
50.0,3.19,1.41,6.45,7.33,0
50.0,3.13,1.51,6.02,6.95,0
50.0,2.6,1.54,4.74,5.62,0
50.0,1.58,1.58,3.21,3.91,0
50.0,0.493,1.73,1.74,2.5,0
50.0,-0.473,2.04,0.38,2.13,0
50.0,-0.668,2.27,-0.335,2.39,0
50.0,0.111,2.4,0.018,2.41,0
50.1,1.6,2.32,1.48,3.19,0
50.1,3.26,2.0,2.93,4.82,0
50.1,4.47,1.71,3.63,6.01,0
50.1,5.11,1.42,3.78,6.51,0
50.1,4.83,0.949,3.23,5.88,0
50.1,3.97,0.229,2.33,4.61,0
50.1,3.19,-0.538,1.74,3.68,0
50.1,2.52,-1.1,1.5,3.13,0
50.1,1.9,-1.49,1.29,2.74,0
50.1,1.39,-1.81,0.924,2.46,0
50.2,0.85,-2.14,0.402,2.33,0
50.2,0.378,-2.37,-0.302,2.42,0
50.2,0.0584,-2.42,-1.19,2.7,0
50.2,-0.134,-2.36,-2.13,3.18,0
50.2,-0.227,-2.19,-3.08,3.79,0
50.2,-0.21,-1.97,-3.77,4.26,0
50.2,-0.269,-1.74,-4.29,4.64,0
50.2,-0.396,-1.61,-4.86,5.13,0
50.2,-0.524,-1.46,-5.36,5.58,0
50.2,-0.7,-1.28,-5.68,5.87,0
50.3,-0.914,-1.17,-5.71,5.9,0
50.3,-1.07,-1.19,-5.43,5.66,0
50.3,-1.24,-1.24,-4.84,5.15,0
50.3,-1.42,-1.27,-4.1,4.52,0
50.3,-1.49,-1.21,-3.29,3.81,0
50.3,-1.56,-1.11,-2.74,3.34,0
50.3,-1.63,-1.01,-2.41,3.08,0
50.3,-1.6,-0.843,-2.04,2.73,0
50.3,-1.41,-0.537,-1.59,2.19,0
50.3,-1.2,-0.226,-1.09,1.63,0
50.4,-1.04,0.0499,-0.604,1.2,0
50.4,-0.795,0.352,-0.149,0.882,0
50.4,-0.519,0.646,0.297,0.88,0
50.4,-0.192,1.04,0.925,1.4,0
50.4,-0.101,1.42,1.52,2.08,0
50.4,-0.0616,1.68,2.2,2.77,0
50.4,0.116,1.91,3.08,3.63,0
50.4,0.155,2.16,3.8,4.37,0
50.4,0.13,2.43,4.09,4.76,0
50.4,-0.0713,2.63,3.96,4.76,0
50.5,-0.382,2.64,3.68,4.55,0
50.5,-0.589,2.55,3.48,4.35,0
50.5,-0.857,2.67,3.07,4.16,0
50.5,-0.968,3.0,2.31,3.91,0
50.5,-0.772,3.45,1.41,3.8,0
50.5,-0.499,3.59,0.983,3.75,0
50.5,0.259,3.43,1.85,3.9,0
50.5,1.25,3.02,3.66,4.91,0
50.5,2.03,2.39,5.52,6.35,0
50.5,2.37,1.81,6.91,7.53,0
50.6,1.76,1.17,6.57,6.91,0
50.6,0.32,0.611,4.51,4.56,0
50.6,-0.953,0.203,2.26,2.47,0
50.6,-1.76,-0.115,0.42,1.81,0
50.6,-2.29,-0.214,-0.864,2.46,0
50.6,-2.28,-0.178,-1.2,2.58,0
50.6,-1.63,-0.243,-0.716,1.79,0
50.6,-0.739,-0.339,0.0605,0.815,0
50.6,-0.145,-0.491,0.46,0.688,0
50.6,0.0901,-0.76,0.357,0.845,0
50.7,0.166,-1.1,0.365,1.17,0
50.7,0.0409,-1.5,0.416,1.56,0
50.7,-0.178,-1.96,0.176,1.97,0
50.7,-0.681,-2.25,-0.356,2.38,0
50.7,-1.2,-2.6,-1.08,3.06,0
50.7,-1.45,-2.9,-1.83,3.72,0
50.7,-1.79,-3.0,-2.65,4.39,0
50.7,-2.07,-3.08,-3.34,4.99,0
50.7,-2.35,-3.18,-3.87,5.53,0
50.7,-2.41,-3.15,-4.13,5.73,0
50.8,-2.36,-3.0,-4.1,5.6,0
50.8,-2.28,-2.87,-3.82,5.29,0
50.8,-2.12,-2.68,-3.48,4.87,0
50.8,-2.01,-2.46,-3.34,4.61,0
50.8,-1.95,-2.21,-3.59,4.65,0
50.8,-1.98,-1.95,-3.93,4.82,0
50.8,-1.87,-1.62,-3.98,4.69,0
50.8,-1.74,-1.23,-3.73,4.29,0
50.8,-1.56,-0.947,-3.17,3.66,0
50.8,-1.37,-0.756,-2.47,2.92,0
50.9,-1.04,-0.598,-1.79,2.15,0
50.9,-0.512,-0.265,-1.12,1.26,0
50.9,0.0228,0.281,-0.242,0.371,0
50.9,0.641,0.685,0.798,1.23,0
50.9,1.27,0.996,2.01,2.58,0
50.9,1.77,1.3,2.99,3.71,0
50.9,1.89,1.48,3.56,4.3,0
50.9,1.77,1.51,3.71,4.38,0
50.9,1.7,1.4,3.67,4.28,0
50.9,1.69,1.46,3.68,4.3,0
51.0,1.59,1.73,3.5,4.22,0
51.0,1.33,2.0,2.94,3.8,0
51.0,1.06,2.27,2.23,3.36,0
51.0,0.954,2.29,1.68,2.99,0
51.0,1.18,2.18,1.71,3.01,0
51.0,1.91,2.04,2.34,3.65,0
51.0,3.36,1.92,3.59,5.28,0
51.0,4.66,1.89,4.75,6.92,0
51.0,5.35,1.67,5.23,7.67,0
51.0,4.99,1.17,4.62,6.9,0
51.1,3.83,0.258,3.08,4.92,0
51.1,2.56,-0.746,1.67,3.15,0
51.1,1.48,-1.49,0.414,2.14,0
51.1,0.803,-1.91,-0.396,2.11,0
51.1,0.571,-2.14,-0.439,2.26,0
51.1,0.589,-2.24,-0.142,2.32,0
51.1,0.711,-2.19,0.0118,2.3,0
51.1,0.807,-2.12,-0.1,2.27,0
51.1,0.883,-2.1,-0.593,2.35,0
51.1,0.825,-2.0,-1.29,2.52,0
51.2,0.698,-1.78,-2.03,2.79,0
51.2,0.576,-1.62,-2.86,3.33,0
51.2,0.33,-1.48,-3.52,3.84,0
51.2,0.0138,-1.31,-3.95,4.16,0
51.2,-0.352,-1.23,-4.26,4.45,0
51.2,-0.621,-1.24,-4.34,4.56,0
51.2,-0.795,-1.28,-4.07,4.34,0
51.2,-1.04,-1.28,-3.73,4.08,0
51.2,-1.23,-1.28,-3.47,3.9,0
51.2,-1.27,-1.25,-3.11,3.58,0
51.3,-1.19,-1.13,-2.7,3.16,0
51.3,-1.05,-0.965,-2.35,2.75,0
51.3,-0.934,-0.72,-2.1,2.41,0
51.3,-0.924,-0.48,-2.06,2.31,0
51.3,-1.08,-0.349,-2.07,2.36,0
51.3,-1.2,-0.274,-1.96,2.31,0
51.3,-1.17,-0.144,-1.7,2.06,0
51.3,-1.02,0.111,-1.26,1.62,0
51.3,-0.69,0.405,-0.701,1.06,0
51.3,-0.179,0.826,-0.272,0.888,0
51.4,0.269,1.32,0.112,1.35,0
51.4,0.408,1.76,0.477,1.87,0
51.4,0.262,1.93,1.12,2.24,0
51.4,0.0884,1.87,1.99,2.73,0
51.4,-0.0503,1.89,2.77,3.36,0
51.4,-0.133,2.0,3.39,3.94,0
51.4,-0.117,2.16,3.77,4.35,0
51.4,0.0472,2.39,3.87,4.55,0
51.4,0.255,2.68,3.68,4.56,0
51.4,0.165,2.92,3.28,4.4,0
51.5,-0.0933,3.05,2.73,4.09,0
51.5,-0.291,3.02,2.01,3.64,0
51.5,-0.487,3.0,1.42,3.35,0
51.5,-0.276,2.88,1.48,3.25,0
51.5,0.449,2.59,2.5,3.63,0
51.5,1.33,2.31,3.8,4.64,0
51.5,1.77,1.92,4.6,5.29,0
51.5,1.68,1.54,4.85,5.36,0
51.5,0.789,1.03,4.09,4.29,0
51.5,-0.491,0.41,2.32,2.41,0
51.6,-1.58,-0.101,0.596,1.69,0
51.6,-2.29,-0.311,-0.736,2.42,0
51.6,-2.47,-0.301,-1.33,2.82,0
51.6,-2.24,-0.363,-1.29,2.61,0
51.6,-1.56,-0.613,-0.8,1.86,0
51.6,-0.894,-0.862,-0.25,1.27,0
51.6,-0.562,-1.01,-0.0729,1.16,0
51.6,-0.297,-1.23,-0.0421,1.26,0
51.6,-0.0729,-1.47,-0.124,1.47,0
51.6,-0.192,-1.65,-0.419,1.72,0
51.7,-0.459,-1.93,-0.889,2.17,0
51.7,-0.89,-2.16,-1.37,2.71,0
51.7,-1.25,-2.35,-1.86,3.25,0
51.7,-1.51,-2.55,-2.35,3.79,0
51.7,-1.75,-2.68,-2.61,4.14,0
51.7,-1.89,-2.69,-2.64,4.22,0
51.7,-2.03,-2.58,-2.48,4.12,0
51.7,-2.17,-2.48,-2.47,4.12,0
51.7,-2.18,-2.43,-2.62,4.19,0
51.7,-2.11,-2.26,-2.79,4.17,0
51.8,-2.05,-1.99,-2.88,4.06,0
51.8,-1.79,-1.71,-2.86,3.78,0
51.8,-1.4,-1.39,-2.56,3.23,0
51.8,-1.16,-1.05,-2.07,2.59,0
51.8,-0.926,-0.847,-1.49,1.95,0
51.8,-0.711,-0.801,-0.993,1.46,0
51.8,-0.393,-0.672,-0.677,1.03,0
51.8,0.0429,-0.463,-0.375,0.597,0
51.8,0.388,-0.152,0.0195,0.417,0
51.8,0.661,0.19,0.363,0.778,0
51.9,0.782,0.54,0.646,1.15,0
51.9,0.744,0.695,1.0,1.43,0
51.9,0.664,0.721,1.46,1.76,0
51.9,0.8,0.726,1.83,2.13,0
51.9,1.06,0.766,2.11,2.49,0
51.9,1.52,0.909,2.27,2.88,0
51.9,2.16,1.21,2.36,3.42,0
51.9,2.71,1.59,2.38,3.94,0
51.9,2.79,1.92,2.17,4.03,0
51.9,2.51,2.07,1.59,3.62,0
52.0,1.69,1.99,0.503,2.66,0
52.0,0.906,1.71,-0.773,2.09,0
52.0,0.542,1.57,-1.51,2.25,0
52.0,0.661,1.48,-1.45,2.17,0
52.0,1.34,1.16,-0.474,1.83,0
52.0,2.35,0.723,0.855,2.61,0
52.0,3.19,0.486,1.7,3.65,0
52.0,3.81,0.372,2.5,4.57,0
52.0,3.96,0.177,2.92,4.92,0
52.0,3.47,-0.292,2.49,4.28,0
52.1,2.45,-0.902,1.73,3.14,0
52.1,1.4,-1.52,0.938,2.27,0
52.1,0.754,-1.93,0.535,2.14,0
52.1,0.376,-2.04,0.427,2.12,0
52.1,0.277,-2.08,0.267,2.12,0
52.1,0.292,-2.04,-0.0249,2.06,0
52.1,0.461,-1.88,-0.5,2.0,0
52.1,0.862,-1.59,-1.02,2.08,0
52.1,1.35,-1.09,-1.46,2.27,0
52.1,1.23,-0.638,-2.1,2.52,0
52.2,0.809,-0.555,-2.79,2.96,0
52.2,0.28,-0.7,-3.27,3.36,0
52.2,-0.277,-0.95,-3.65,3.78,0
52.2,-0.755,-1.07,-3.8,4.02,0
52.2,-1.05,-1.13,-3.69,4.0,0
52.2,-1.15,-1.1,-3.42,3.77,0
52.2,-1.29,-1.04,-3.17,3.57,0
52.2,-1.52,-0.993,-3.03,3.54,0
52.2,-1.83,-0.985,-2.69,3.4,0
52.2,-1.91,-0.992,-2.12,3.02,0
52.3,-1.79,-0.83,-1.8,2.67,0
52.3,-1.63,-0.512,-1.71,2.42,0
52.3,-1.5,-0.171,-1.79,2.34,0
52.3,-1.43,0.157,-2.02,2.47,0
52.3,-1.29,0.363,-2.0,2.41,0
52.3,-1.07,0.621,-1.64,2.05,0
52.3,-0.689,0.996,-0.923,1.52,0
52.3,-0.29,1.36,-0.282,1.42,0
52.3,0.0861,1.69,0.209,1.71,0
52.3,0.382,2.06,0.853,2.26,0
52.4,0.625,2.36,1.79,3.03,0
52.4,0.652,2.52,2.57,3.66,0
52.4,0.63,2.58,3.16,4.13,0
52.4,0.629,2.64,3.76,4.64,0
52.4,0.615,2.8,4.12,5.02,0
52.4,0.545,3.02,4.01,5.05,0
52.4,0.283,3.21,3.53,4.77,0
52.4,0.0287,3.37,2.98,4.5,0
52.4,-0.291,3.47,2.46,4.27,0
52.4,-0.414,3.52,1.71,3.93,0
52.5,-0.265,3.58,1.17,3.77,0
52.5,0.465,3.32,1.55,3.69,0
52.5,1.83,2.95,3.28,4.78,0
52.5,2.84,2.56,5.16,6.42,0
52.5,3.14,2.08,6.48,7.5,0
52.5,2.12,1.38,6.23,6.72,0
52.5,0.274,0.234,4.12,4.14,0
52.5,-1.36,-0.669,1.69,2.27,0
52.5,-2.55,-1.17,-0.361,2.83,0
52.5,-3.01,-1.27,-1.41,3.56,0
52.6,-2.89,-1.16,-1.63,3.51,0
52.6,-2.18,-1.12,-1.24,2.75,0
52.6,-1.2,-1.24,-0.496,1.79,0
52.6,-0.375,-1.25,-0.0583,1.3,0
52.6,0.178,-1.19,0.156,1.21,0
52.6,0.301,-1.35,0.391,1.44,0
52.6,0.0431,-1.7,0.396,1.74,0
52.6,-0.439,-2.07,0.023,2.11,0
52.6,-1.09,-2.47,-0.753,2.8,0
52.6,-1.72,-2.89,-1.8,3.82,0
52.7,-2.23,-3.03,-2.7,4.63,0
52.7,-2.41,-3.01,-3.15,4.98,0
52.7,-2.41,-3.0,-3.32,5.08,0
52.7,-2.3,-2.85,-3.24,4.89,0
52.7,-2.14,-2.69,-3.03,4.59,0
52.7,-1.96,-2.55,-2.64,4.16,0
52.7,-1.82,-2.44,-2.5,3.94,0
52.7,-1.91,-2.39,-2.77,4.12,0
52.7,-2.12,-2.34,-3.12,4.44,0
52.7,-2.28,-2.32,-3.25,4.6,0
52.8,-2.24,-2.19,-3.11,4.41,0
52.8,-2.09,-1.88,-2.94,4.07,0
52.8,-1.8,-1.44,-2.75,3.59,0
52.8,-1.18,-1.06,-2.34,2.83,0
52.8,-0.641,-0.691,-1.54,1.8,0
52.8,-0.206,-0.39,-0.685,0.815,0
52.8,0.202,-0.0716,0.143,0.257,0
52.8,0.587,0.393,1.13,1.33,0
52.8,0.978,0.733,2.16,2.48,0
52.8,1.3,0.942,2.85,3.27,0
52.9,1.47,0.957,3.18,3.63,0
52.9,1.57,0.969,3.2,3.69,0
52.9,1.54,0.98,2.79,3.33,0
52.9,1.42,0.978,2.23,2.82,0
52.9,1.43,1.08,1.75,2.51,0
52.9,1.34,1.43,1.45,2.43,0
52.9,0.988,1.65,1.08,2.2,0
52.9,0.356,1.55,0.543,1.68,0
52.9,-0.335,1.24,0.148,1.29,0
52.9,-0.927,0.901,0.11,1.3,0
53.0,-0.816,0.617,0.783,1.29,0
53.0,0.715,0.413,2.7,2.82,0
53.0,2.8,0.544,4.75,5.54,0
53.0,4.15,0.881,5.98,7.33,0
53.0,4.21,0.639,5.71,7.12,0
53.0,3.1,-0.492,4.0,5.09,0
53.0,1.46,-1.74,1.97,3.01,0
53.0,-0.1,-2.46,0.163,2.47,0
53.0,-0.995,-2.71,-1.28,3.16,0
53.0,-0.919,-2.6,-1.63,3.2,0
53.1,-0.399,-2.2,-1.17,2.53,0
53.1,-0.00674,-1.83,-0.72,1.97,0
53.1,0.223,-1.76,-0.669,1.9,0
53.1,0.669,-1.59,-1.15,2.07,0
53.1,1.39,-1.14,-1.59,2.4,0
53.1,1.81,-0.507,-1.83,2.62,0
53.1,2.07,0.0415,-1.91,2.82,0
53.1,2.07,0.304,-2.02,2.91,0
53.1,1.85,0.393,-2.15,2.86,0
53.1,1.31,0.345,-2.19,2.57,0
53.2,0.545,0.0774,-2.39,2.46,0
53.2,-0.21,-0.317,-2.75,2.78,0
53.2,-0.779,-0.662,-3.15,3.31,0
53.2,-1.25,-0.839,-3.4,3.72,0
53.2,-1.55,-0.899,-3.74,4.15,0
53.2,-1.72,-0.754,-3.99,4.41,0
53.2,-1.77,-0.59,-4.09,4.49,0
53.2,-1.69,-0.464,-3.99,4.36,0
53.2,-1.58,-0.341,-3.76,4.09,0
53.2,-1.42,-0.185,-3.27,3.57,0
53.3,-1.22,-0.0298,-2.56,2.84,0
53.3,-0.939,0.142,-2.14,2.34,0
53.3,-0.487,0.515,-1.94,2.07,0
53.3,0.12,1.06,-1.45,1.8,0
53.3,0.789,1.66,-0.817,2.01,0
53.3,1.4,2.31,0.0847,2.7,0
53.3,1.81,2.8,1.13,3.52,0
53.3,2.0,2.99,2.05,4.14,0
53.3,1.92,3.02,3.07,4.72,0
53.3,1.61,2.93,4.04,5.24,0
53.4,1.25,2.76,4.67,5.57,0
53.4,1.07,2.61,4.9,5.66,0
53.4,0.955,2.66,4.81,5.59,0
53.4,0.729,2.73,4.21,5.07,0
53.4,0.563,2.65,3.26,4.24,0
53.4,0.754,2.62,2.62,3.78,0
53.4,1.48,2.69,2.7,4.09,0
53.4,2.47,2.82,3.57,5.18,0
53.4,3.34,2.7,4.38,6.13,0
53.4,3.88,2.41,5.07,6.82,0
53.5,3.56,1.85,5.03,6.44,0
53.5,2.14,0.932,3.44,4.16,0
53.5,0.402,0.0969,1.7,1.75,0
53.5,-0.967,-0.634,0.0457,1.16,0
53.5,-2.1,-1.11,-1.32,2.72,0
53.5,-2.88,-1.22,-2.2,3.83,0
53.5,-3.06,-1.12,-2.57,4.16,0
53.5,-2.59,-0.99,-2.22,3.55,0
53.5,-1.75,-0.88,-1.14,2.26,0
53.5,-0.952,-0.713,-0.312,1.23,0
53.6,-0.368,-0.504,0.197,0.654,0
53.6,-0.251,-0.568,0.336,0.706,0
53.6,-0.505,-0.868,0.106,1.01,0
53.6,-1.05,-1.17,-0.266,1.6,0
53.6,-1.66,-1.57,-0.728,2.39,0
53.6,-2.27,-2.02,-1.24,3.28,0
53.6,-2.84,-2.37,-1.73,4.08,0
53.6,-3.23,-2.55,-2.1,4.62,0
53.6,-3.47,-2.55,-2.34,4.9,0
53.6,-3.6,-2.56,-2.34,5.0,0
53.7,-3.66,-2.58,-2.29,5.03,0
53.7,-3.66,-2.51,-2.21,4.96,0
53.7,-3.72,-2.44,-2.13,4.93,0
53.7,-3.81,-2.36,-2.16,4.97,0
53.7,-3.75,-2.29,-2.25,4.94,0
53.7,-3.59,-2.08,-2.16,4.68,0
53.7,-3.3,-1.79,-1.95,4.23,0
53.7,-2.85,-1.42,-1.67,3.59,0
53.7,-2.35,-1.0,-1.36,2.9,0
53.7,-1.81,-0.703,-1.11,2.23,0
53.8,-1.17,-0.365,-0.67,1.39,0
53.8,-0.578,-0.0806,0.114,0.595,0
53.8,-0.022,0.182,1.01,1.02,0
53.8,0.644,0.579,1.76,1.96,0
53.8,1.24,1.05,2.41,2.9,0
53.8,1.67,1.38,3.12,3.8,0
53.8,2.06,1.54,3.79,4.59,0
53.8,2.36,1.62,4.07,4.98,0
53.8,2.35,1.77,3.68,4.71,0
53.8,2.39,2.04,2.94,4.3,0
53.9,2.31,2.35,2.36,4.05,0
53.9,1.93,2.61,1.67,3.65,0
53.9,1.45,2.73,0.738,3.18,0
53.9,1.19,2.75,0.0257,3.0,0
53.9,1.36,2.75,-0.187,3.07,0
53.9,2.5,2.52,0.491,3.59,0
53.9,4.69,2.49,2.14,5.72,0
53.9,7.18,2.95,4.36,8.9,0
53.9,8.65,3.36,6.02,11.1,0
53.9,8.18,2.76,6.18,10.6,0
54.0,6.16,1.08,4.81,7.89,0
54.0,3.74,-0.551,2.82,4.72,0
54.0,1.88,-1.7,1.03,2.74,0
54.0,0.723,-2.45,-0.136,2.55,0
54.0,0.0745,-2.75,-0.861,2.88,0
54.0,-0.0954,-2.74,-1.36,3.07,0
54.0,-0.0559,-2.65,-1.71,3.16,0
54.0,0.0448,-2.55,-2.19,3.36,0
54.0,0.24,-2.33,-2.8,3.65,0
54.0,0.404,-1.9,-3.32,3.85,0
54.1,0.547,-1.51,-3.53,3.88,0
54.1,0.615,-1.28,-3.44,3.72,0
