"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.349369400E1,1.295075675E0,-1.131720403E0,-5.320521855E-1,1.800303198E0
1.350372400E1,1.221940456E0,-1.124673631E0,-7.860493863E-1,1.837363027E0
1.351375400E1,1.120185163E0,-1.103916893E0,-8.992017800E-1,1.811632177E0
1.352378400E1,9.969178167E-1,-1.147967477E0,-8.634501493E-1,1.748490956E0
1.353381400E1,9.385297139E-1,-1.176811792E0,-6.446350604E-1,1.637460955E0
1.354384400E1,9.200197680E-1,-1.135870465E0,-3.633021265E-1,1.506196043E0
1.355387300E1,9.292006275E-1,-1.048120715E0,-1.177775413E-1,1.405646609E0
1.356390300E1,1.006196471E0,-9.218147171E-1,1.311553860E-1,1.370903150E0
1.357393300E1,1.121883925E0,-7.606888425E-1,4.548145598E-1,1.429729814E0
1.358396300E1,1.200043657E0,-5.952003604E-1,7.706337869E-1,1.545394668E0
1.359399300E1,1.231905866E0,-4.615797883E-1,1.078308427E0,1.700998832E0
1.360402300E1,1.072374819E0,-3.892944619E-1,1.128226692E0,1.604504098E0
1.361405300E1,8.381925166E-1,-3.099714267E-1,8.768279940E-1,1.251988942E0
1.362408200E1,5.682311015E-1,-1.851403892E-1,4.234056562E-1,7.324178439E-1
1.363411200E1,3.081542583E-1,-8.785324574E-2,-1.666719586E-1,3.611880140E-1
1.364414200E1,1.619111556E-1,3.936696410E-2,-7.075475925E-1,7.269034158E-1
1.365417200E1,1.352346960E-1,1.785915077E-1,-1.037703608E0,1.061608274E0
1.366420200E1,1.106540246E-1,3.051612148E-1,-1.131618077E0,1.177254073E0
1.367423200E1,1.046419175E-1,3.576887995E-1,-1.036305538E0,1.101281243E0
1.368426200E1,1.543919286E-1,3.604089242E-1,-8.665982902E-1,9.511698360E-1
1.369429100E1,2.043872304E-1,3.218757731E-1,-6.935148597E-1,7.914170922E-1
1.370432100E1,2.448264277E-1,3.517737561E-1,-6.139079422E-1,7.487107029E-1
1.371435100E1,2.447417893E-1,3.750874820E-1,-5.298893005E-1,6.938096521E-1
1.372438100E1,2.003646384E-1,3.969522679E-1,-4.496766114E-1,6.323971428E-1
1.373441100E1,8.704618379E-2,3.921192518E-1,-4.477897149E-1,6.015398362E-1
1.374444100E1,-2.246471018E-2,3.821149582E-1,-5.245414370E-1,6.493536969E-1
1.375447100E1,-1.803792939E-1,3.349755827E-1,-6.149826604E-1,7.231521301E-1
1.376450000E1,-2.196918789E-1,3.214565277E-1,-6.510401005E-1,7.585855477E-1
1.377453000E1,-1.786618204E-1,3.175020558E-1,-5.584248823E-1,6.667577901E-1
1.378456000E1,-1.753623828E-2,3.050115260E-1,-3.816173601E-1,4.888469701E-1
1.379459000E1,1.463713029E-1,2.903265363E-1,-1.433374751E-1,3.553303924E-1
1.380462000E1,2.315611419E-1,2.274944034E-1,1.660316885E-2,3.250383535E-1
1.381465000E1,2.829184064E-1,1.074285543E-1,1.320944488E-1,3.302009424E-1
1.382468000E1,2.334550551E-1,-1.942445040E-3,1.706352013E-1,2.891736637E-1
1.383470900E1,1.429660307E-1,-8.751615375E-2,1.378849465E-1,2.170498135E-1
1.384473900E1,5.528761670E-2,-1.187084180E-1,5.564093471E-2,1.422825452E-1
1.385476900E1,-2.268237278E-2,-1.115461636E-1,-3.591418326E-2,1.193602329E-1
1.386479900E1,-1.047296257E-1,-7.407837510E-2,-1.186943847E-1,1.747691538E-1
1.387482900E1,-1.502882796E-1,-1.544571251E-2,-1.939959973E-1,2.458853066E-1
1.388485900E1,-2.445151366E-1,1.139622331E-2,-1.958711994E-1,3.135012801E-1
1.389488900E1,-4.040304686E-1,4.660143167E-2,-2.027919638E-1,4.544633028E-1
1.390491800E1,-5.166088850E-1,8.109415680E-2,-2.396428710E-1,5.752301348E-1
1.391494800E1,-4.987623058E-1,1.417487866E-1,-2.670400000E-1,5.832383027E-1
1.392497800E1,-4.320997350E-1,2.584305596E-1,-2.770498484E-1,5.746765644E-1
1.393500800E1,-3.950460025E-1,3.668692204E-1,-1.972645909E-1,5.740798619E-1
1.394503800E1,-4.217362031E-1,4.045346448E-1,-1.120525324E-1,5.950340106E-1
1.395506800E1,-3.418289579E-1,4.433282894E-1,-1.075302958E-1,5.700436590E-1
1.396509800E1,-2.729426911E-1,5.263128510E-1,-1.934516215E-1,6.236396873E-1
1.397512700E1,-2.317179935E-1,6.012823418E-1,-3.711748177E-1,7.436426752E-1
1.398515700E1,-3.693911245E-1,6.364150447E-1,-5.535798794E-1,9.208282114E-1
1.399518700E1,-6.297973122E-1,6.009835491E-1,-5.985917455E-1,1.056474306E0
1.400521700E1,-5.563802572E-1,6.619141674E-1,-5.482162285E-1,1.023831231E0
1.401524700E1,-3.243693182E-1,7.732814062E-1,-3.699311149E-1,9.165307510E-1
1.402527700E1,-1.524817894E-1,8.898307398E-1,-6.363349378E-2,9.050406969E-1
1.403530600E1,-7.591381609E-2,9.680737942E-1,2.146045089E-1,9.944771862E-1
1.404533600E1,-1.238283862E-1,9.556025603E-1,3.982409942E-1,1.042643569E0
1.405536600E1,-1.595808940E-1,9.775904301E-1,4.407555145E-1,1.084165363E0
1.406539600E1,-2.485671839E-1,9.793983892E-1,3.426427442E-1,1.066963401E0
1.407542600E1,-2.772938235E-1,8.753115186E-1,2.882151067E-1,9.623565176E-1
1.408545600E1,-2.569611543E-1,6.380569428E-1,5.231959927E-1,8.642220455E-1
1.409548600E1,-3.284880969E-1,3.117559969E-1,1.055710693E0,1.148747709E0
1.410551500E1,-5.516076136E-1,-1.077852345E-1,1.707514440E0,1.797635719E0
1.411554500E1,-8.283611543E-1,-5.706666130E-1,2.404682055E0,2.606595168E0
1.412557500E1,-1.107990648E0,-1.055028323E0,2.710131245E0,3.112159926E0
1.413560500E1,-1.393051182E0,-1.401152499E0,2.339135352E0,3.061923271E0
1.414563500E1,-1.757773305E0,-1.477338211E0,1.355280508E0,2.666285888E0
1.415566500E1,-1.985282765E0,-1.403535824E0,8.241825879E-2,2.432704922E0
1.416569500E1,-1.934074166E0,-1.183588715E0,-8.671526062E-1,2.427648815E0
1.417572400E1,-2.059045829E0,-8.901383033E-1,-1.405618018E0,2.647220795E0
1.418575400E1,-2.220066161E0,-7.372116870E-1,-1.709884316E0,2.897564358E0
1.419578400E1,-2.134774581E0,-7.230120161E-1,-1.602166325E0,2.765311161E0
1.420581400E1,-1.751321633E0,-7.466292125E-1,-7.090433103E-1,2.031581911E0
1.421584400E1,-1.250724106E0,-8.350788742E-1,1.000762069E0,1.806430799E0
1.422587400E1,-8.308893442E-1,-9.919582084E-1,2.725517024E0,3.017084891E0
1.423590300E1,-6.509849904E-1,-1.279844994E0,4.029850157E0,4.278022552E0
1.424593300E1,-6.413201277E-1,-1.634192110E0,4.727052855E0,5.042509698E0
1.425596300E1,-6.587810831E-1,-1.825963826E0,4.714522272E0,5.098515143E0
1.426599300E1,-7.910111873E-1,-1.889938797E0,4.014146290E0,4.506765780E0
1.427602300E1,-9.464464054E-1,-1.738795582E0,2.732630746E0,3.374380190E0
1.428605300E1,-1.166045606E0,-1.560399371E0,1.484722075E0,2.449266868E0
1.429608300E1,-1.376557941E0,-1.512294913E0,6.680174911E-1,2.151324019E0
1.430611162E1,-1.641648625E0,-1.512379990E0,1.403881395E-1,2.236517890E0
1.431614162E1,-1.963429381E0,-1.607663000E0,-1.976429057E-1,2.545328657E0
1.432617162E1,-2.247530095E0,-1.734400814E0,-4.390206456E-1,2.872677643E0
1.433620162E1,-2.491804399E0,-1.861993784E0,-6.964554244E-1,3.187657474E0
1.434623162E1,-2.541929655E0,-1.886163250E0,-7.650327390E-1,3.256423386E0
1.435626162E1,-2.484140161E0,-1.822655472E0,-6.968442643E-1,3.158894939E0
1.436629162E1,-2.417900417E0,-1.714380825E0,-7.762611473E-1,3.063972162E0
1.437632062E1,-2.206087077E0,-1.559946212E0,-8.759245992E-1,2.840333832E0
1.438635062E1,-1.944786557E0,-1.325243361E0,-9.527833253E-1,2.538948756E0
1.439638062E1,-1.667299922E0,-1.174885134E0,-9.708395272E-1,2.258931937E0
1.440641062E1,-1.411765634E0,-1.011907154E0,-1.015673053E0,2.012120783E0
1.441644062E1,-1.086076453E0,-7.695105368E-1,-8.695441175E-1,1.589910532E0
1.442647062E1,-7.903000197E-1,-5.337250739E-1,-5.005859792E-1,1.077043592E0
1.443649962E1,-4.445146894E-1,-3.467916360E-1,5.250916600E-2,5.662287175E-1
1.444652962E1,-2.482197131E-1,-2.198801592E-1,4.880945724E-1,5.900818774E-1
1.445655962E1,-2.545990254E-1,-1.842393333E-1,6.267028195E-1,7.010857434E-1
1.446658962E1,-4.332345334E-1,-2.120513222E-1,6.325979823E-1,7.955112390E-1
1.447661962E1,-6.482392842E-1,-2.605647933E-1,6.347251993E-1,9.439196257E-1
1.448664963E1,-7.788157958E-1,-2.585244074E-1,6.532064939E-1,1.048841092E0
1.449667963E1,-8.300371125E-1,-1.772001627E-1,7.019740266E-1,1.101421373E0
1.450670863E1,-8.060528572E-1,-6.364314169E-2,7.587592614E-1,1.108822472E0
1.451673863E1,-7.975993913E-1,-2.016119957E-2,7.427665418E-1,1.090079538E0
1.452676863E1,-7.743004297E-1,-2.639228493E-2,7.239542949E-1,1.060352549E0
1.453679863E1,-7.652963023E-1,-3.183370382E-2,7.261084092E-1,1.055426566E0
1.454682863E1,-8.431065166E-1,-5.457381785E-2,6.568072093E-1,1.070141397E0
1.455685863E1,-9.874742711E-1,-1.382869425E-1,5.445219576E-1,1.136104254E0
1.456688763E1,-1.124513125E0,-2.470185488E-1,4.307170147E-1,1.229253871E0
1.457691763E1,-1.305316050E0,-3.684114236E-1,3.574239206E-1,1.402614996E0
1.458694763E1,-1.515452409E0,-4.759911284E-1,4.108218634E-1,1.640712699E0
1.459697762E1,-1.577046686E0,-4.964245158E-1,4.673118138E-1,1.718107646E0
1.460700762E1,-1.612285662E0,-4.536766917E-1,4.536977416E-1,1.735260568E0
1.461703762E1,-1.673548841E0,-4.894151661E-1,3.711525983E-1,1.782707822E0
1.462706762E1,-1.715910457E0,-5.259886229E-1,1.149843264E-1,1.798397654E0
1.463709662E1,-1.849979218E0,-5.119991595E-1,-2.620833153E-1,1.937331647E0
1.464712662E1,-1.975628719E0,-4.751225245E-1,-4.827367687E-1,2.088512638E0
1.465715662E1,-2.008961796E0,-4.249449357E-1,-4.722006708E-1,2.107007159E0
1.466718662E1,-1.980773831E0,-3.282392979E-1,-3.858273554E-1,2.044521644E0
1.467721662E1,-1.993070964E0,-3.349214959E-1,-2.645461625E-1,2.038256350E0
1.468724662E1,-1.976102782E0,-4.204621679E-1,-7.522676826E-2,2.021739278E0
1.469727562E1,-1.912872893E0,-5.427341715E-1,1.873196465E-1,1.997180947E0
1.470730562E1,-1.778352580E0,-6.663624367E-1,4.738758981E-1,1.957328578E0
1.471733562E1,-1.545019147E0,-7.193174529E-1,8.645856786E-1,1.911023328E0
1.472736562E1,-1.273796634E0,-6.448189554E-1,1.243622662E0,1.893395542E0
1.473739562E1,-9.429874849E-1,-6.608631304E-1,1.384443496E0,1.800735757E0
1.474742562E1,-6.841539060E-1,-6.153937197E-1,1.305718338E0,1.597396750E0
1.475745562E1,-3.987995495E-1,-5.312329906E-1,1.198650557E0,1.370406046E0
1.476748462E1,-2.069054800E-1,-4.366642177E-1,1.171951586E0,1.267657697E0
1.477751462E1,-1.650671902E-1,-3.826552409E-1,1.112214092E0,1.187725725E0
1.478754462E1,-1.526235844E-1,-3.624493101E-1,9.429851460E-1,1.021706634E0
1.479757463E1,-1.457697706E-1,-2.943839192E-1,6.643343300E-1,7.411145795E-1
1.480760463E1,-1.913735211E-1,-2.422042438E-1,3.908150303E-1,4.980191846E-1
1.481763463E1,-2.555098754E-1,-2.022876415E-1,1.619327903E-1,3.639063271E-1
1.482766363E1,-2.960701101E-1,-1.866214889E-1,7.400060713E-2,3.577166198E-1
1.483769363E1,-3.817997932E-1,-1.490747631E-1,4.099365950E-2,4.119160682E-1
1.484772363E1,-5.890224847E-1,-2.021274278E-1,1.375738746E-1,6.377535226E-1
1.485775363E1,-6.944369656E-1,-2.699384648E-1,1.773279244E-1,7.658685701E-1
1.486778363E1,-7.501680936E-1,-2.936354756E-1,6.652377248E-2,8.083312276E-1
1.487781363E1,-9.066132720E-1,-2.720905325E-1,-1.873406965E-1,9.649235303E-1
1.488784263E1,-1.025751314E0,-2.616851199E-1,-3.992496389E-1,1.131390797E0
1.489787263E1,-1.065523198E0,-2.486297491E-1,-5.088972116E-1,1.206703281E0
1.490790263E1,-1.077537910E0,-2.362324825E-1,-3.859308511E-1,1.168690017E0
1.491793262E1,-1.043506238E0,-2.718820792E-1,1.905315220E-2,1.078512011E0
1.492796262E1,-8.658084776E-1,-3.749515343E-1,4.671627098E-1,1.052831406E0
1.493799262E1,-6.991290638E-1,-5.107820615E-1,7.914007580E-1,1.173028099E0
1.494802262E1,-5.974819440E-1,-6.848320368E-1,1.100612047E0,1.427349456E0
1.495805162E1,-4.322039616E-1,-7.762476987E-1,1.470723256E0,1.718251335E0
1.496808162E1,-2.162016758E-1,-8.817779544E-1,1.628417984E0,1.864408930E0
1.497811162E1,1.117256731E-2,-9.833809277E-1,1.697496990E0,1.961799915E0
1.498814162E1,1.075946152E-1,-9.770214960E-1,1.612329955E0,1.888320812E0
1.499817162E1,1.930043095E-1,-8.788946924E-1,1.241561519E0,1.533356302E0
1.500820162E1,3.251987457E-1,-7.451305711E-1,5.923013109E-1,1.005880030E0
1.501823162E1,2.469305483E-1,-6.278137904E-1,2.073715031E-2,6.749480577E-1
1.502826062E1,7.917948604E-2,-6.042968738E-1,-2.129936010E-1,6.456085321E-1
1.503829062E1,3.931170791E-2,-6.052008533E-1,-1.712871659E-1,6.302005843E-1
1.504832062E1,7.337904811E-2,-6.084823108E-1,3.010672867E-2,6.136298741E-1
1.505835062E1,1.019742715E-1,-6.132048145E-1,4.237769544E-1,7.523335721E-1
1.506838062E1,1.391824436E-1,-6.903766590E-1,8.512008172E-1,1.104778039E0
1.507841062E1,1.619108632E-1,-8.045552391E-1,1.107201859E0,1.378194550E0
1.508843962E1,1.535803351E-1,-8.776755479E-1,1.086100427E0,1.404818645E0
1.509846962E1,2.320876837E-2,-8.940337184E-1,6.244019401E-1,1.090739529E0
1.510849962E1,-5.164465517E-2,-8.376393700E-1,-4.750862718E-3,8.392433826E-1
1.511852963E1,-1.772706217E-1,-7.238236097E-1,-4.480902618E-1,8.695575737E-1
1.512855963E1,-2.956749845E-1,-6.029686788E-1,-6.433030647E-1,9.299643848E-1
1.513858963E1,-3.642882594E-1,-5.398810226E-1,-7.746192491E-1,1.012033811E0
1.514861863E1,-3.925586700E-1,-5.183489433E-1,-8.454804862E-1,1.066595138E0
1.515864863E1,-4.817211074E-1,-5.058142671E-1,-7.813365304E-1,1.048041064E0
1.516867863E1,-6.033712596E-1,-5.928410089E-1,-5.256009525E-1,9.958783560E-1
1.517870863E1,-7.156249362E-1,-7.425282678E-1,-1.659264386E-1,1.044508909E0
1.518873863E1,-7.404416889E-1,-9.179321659E-1,9.411795259E-2,1.183094056E0
1.519876863E1,-7.314486712E-1,-9.931244355E-1,3.034400868E-1,1.270192580E0
1.520879763E1,-7.079449108E-1,-9.704249597E-1,4.242570108E-1,1.273932734E0
1.521882763E1,-6.560625663E-1,-9.222667068E-1,4.297457922E-1,1.210650823E0
1.522885762E1,-6.470625320E-1,-8.291974524E-1,3.754198962E-1,1.116780387E0
1.523888762E1,-7.025707349E-1,-7.862511152E-1,2.266439259E-1,1.078500776E0
1.524891762E1,-7.604751268E-1,-8.550307435E-1,1.277692634E-1,1.151401309E0
1.525894762E1,-9.369119355E-1,-9.135151792E-1,1.531461793E-1,1.317485374E0
1.526897762E1,-1.069580289E0,-9.228701395E-1,8.729132831E-2,1.415383716E0
1.527900662E1,-1.189281856E0,-9.661377811E-1,-1.602254033E-2,1.532341433E0
1.528903662E1,-1.357677281E0,-1.022544993E0,-7.453270376E-2,1.701305672E0
1.529906738E1,-1.444792901E0,-9.507540491E-1,-1.684191066E-1,1.737735533E0
1.530909738E1,-1.336326027E0,-8.072320944E-1,-5.783773363E-2,1.562285540E0
1.531912738E1,-9.242470126E-1,-6.104197857E-1,3.451716650E-1,1.160167373E0
1.532915738E1,-4.543112607E-1,-4.804037297E-1,4.413338041E-1,7.949603712E-1
1.533918638E1,-8.087488621E-2,-3.385871154E-1,2.996885133E-1,4.593421241E-1
1.534921638E1,1.263941444E-1,-5.124675214E-2,-1.740698558E-1,2.211380204E-1
1.535924638E1,2.727397196E-1,2.058468416E-1,-5.895648140E-1,6.814297812E-1
1.536927637E1,3.721637280E-1,2.033331236E-1,-8.938860762E-1,9.893849185E-1
1.537930637E1,3.844662698E-1,2.077106416E-1,-9.360749066E-1,1.033050945E0
1.538933637E1,3.142900340E-1,2.031033280E-1,-8.719139940E-1,9.488220066E-1
1.539936637E1,2.806001316E-1,2.242176238E-1,-8.979300106E-1,9.671030351E-1
1.540939537E1,2.151012298E-1,1.748916820E-1,-7.952856481E-1,8.422202216E-1
1.541942537E1,8.625651732E-2,1.443899739E-1,-5.057145721E-1,5.329501663E-1
1.542945537E1,2.987561747E-2,1.036278641E-1,-2.494515753E-1,2.717671341E-1
1.543948537E1,7.384507120E-2,3.527537495E-2,-2.802628934E-2,8.650386993E-2
1.544951537E1,1.269879292E-1,9.777421653E-3,2.986553103E-1,3.246791131E-1
1.545954537E1,1.310147604E-1,-1.737412423E-2,3.675197232E-1,3.905604621E-1
1.546957437E1,1.551392028E-1,6.647114754E-3,3.349940014E-1,3.692334456E-1
1.547960437E1,2.029403369E-1,3.374106556E-2,3.397501266E-1,3.971818077E-1
1.548963437E1,2.807246773E-1,7.919322699E-2,3.158706826E-1,4.299444147E-1
1.549966437E1,3.514901662E-1,1.205888826E-1,3.158215660E-1,4.876784566E-1
1.550969437E1,4.052237391E-1,1.513604397E-1,3.803391588E-1,5.759983829E-1
1.551972437E1,4.992386346E-1,1.727811295E-1,5.104584181E-1,7.346157700E-1
1.552975337E1,4.858176666E-1,1.258218482E-1,6.291855472E-1,8.048132675E-1
1.553978337E1,4.110231538E-1,3.589430273E-2,6.734483850E-1,7.897855159E-1
1.554981337E1,3.379370512E-1,-4.921396762E-2,7.334794092E-1,8.090831286E-1
1.555984337E1,2.987390716E-1,-9.549964964E-2,6.906210726E-1,7.585002848E-1
1.556987338E1,2.562495482E-1,-1.163832727E-1,4.970238554E-1,5.711756385E-1
1.557990338E1,1.760276498E-1,-1.574432981E-1,3.008696508E-1,3.824874801E-1
1.558993238E1,1.293987362E-1,-1.832774663E-1,1.575754452E-1,2.741617835E-1
1.559996238E1,1.136827362E-1,-1.890419438E-1,5.457206368E-2,2.272415701E-1
1.560999238E1,1.717793553E-1,-1.185847494E-1,8.319652319E-2,2.247045864E-1
1.562002238E1,2.087840442E-1,-9.586276174E-2,1.189317816E-1,2.586990818E-1
1.563005238E1,2.532997741E-1,-7.824217737E-2,1.473416483E-1,3.033021187E-1
1.564008238E1,3.308797543E-1,-4.390352637E-2,3.338947248E-1,4.721171663E-1
1.565011138E1,4.399504991E-1,-1.001005313E-1,5.882012433E-1,7.413212938E-1
1.566014138E1,4.637337564E-1,-1.364795682E-1,7.112518036E-1,8.599737191E-1
1.567017138E1,4.399550307E-1,-1.611878550E-1,7.695830423E-1,9.009994520E-1
1.568020137E1,4.948998544E-1,-1.898547068E-1,7.129422337E-1,8.884015444E-1
1.569023137E1,5.420484392E-1,-2.109195936E-1,6.710258836E-1,8.880198882E-1
1.570026137E1,6.562382752E-1,-2.304931480E-1,7.052233243E-1,9.905128481E-1
1.571029037E1,7.255368438E-1,-2.267459598E-1,6.102662963E-1,9.748037723E-1
1.572032037E1,7.513042076E-1,-2.021043313E-1,4.014505309E-1,8.754808403E-1
1.573035037E1,7.337008725E-1,-1.806789637E-1,1.957887536E-1,7.805735675E-1
1.574038037E1,7.173832671E-1,-1.311334589E-1,4.720281780E-2,7.307960330E-1
1.575041037E1,6.543224350E-1,-1.479453734E-1,-1.809648925E-1,6.948193828E-1
1.576044037E1,4.834316372E-1,-8.937819958E-2,-4.245043480E-1,6.495371829E-1
1.577046937E1,4.194394898E-1,1.990918458E-2,-5.717577034E-1,7.093889855E-1
1.578049937E1,4.031436653E-1,9.290991783E-2,-5.331087774E-1,6.748051839E-1
1.579052937E1,3.447592901E-1,2.276557866E-1,-1.453518409E-1,4.379649334E-1
1.580055937E1,3.084395293E-1,3.069911009E-1,3.797620386E-1,5.775791593E-1
1.581058937E1,2.992458060E-1,2.705413127E-1,8.848953974E-1,9.725124774E-1
1.582061937E1,3.115434507E-1,1.554450122E-1,1.343275589E0,1.387664146E0
1.583064937E1,2.225579647E-1,-2.344938129E-2,1.760129440E0,1.774299177E0
1.584067837E1,7.256979346E-2,-2.459680966E-1,2.102121390E0,2.117706546E0
1.585070837E1,-1.712820496E-1,-4.554606771E-1,2.102717221E0,2.158286746E0
1.586073837E1,-3.884789946E-1,-5.499250773E-1,1.702851285E0,1.831129711E0
1.587076837E1,-5.248718047E-1,-5.074187431E-1,6.178337628E-1,9.563904802E-1
1.588079838E1,-6.631166473E-1,-3.830168912E-1,-5.576600665E-1,9.473174635E-1
1.589082838E1,-7.521953233E-1,-1.800226137E-1,-1.441578979E0,1.635957181E0
1.590085738E1,-7.694366426E-1,2.110874087E-2,-2.203243722E0,2.333829733E0
1.591088738E1,-8.187348101E-1,1.691242808E-1,-2.860002984E0,2.979689041E0
1.592091738E1,-1.041459786E0,2.800459617E-1,-2.998966157E0,3.186983250E0
1.593094738E1,-1.033443546E0,2.834212670E-1,-2.375776345E0,2.606270595E0
1.594097738E1,-9.245297986E-1,1.377422744E-1,-1.629397393E0,1.878473888E0
1.595100738E1,-9.341278569E-1,3.955582917E-2,-1.084508230E0,1.431893019E0
1.596103638E1,-9.227714677E-1,1.197275877E-2,-6.651248735E-1,1.137559504E0
1.597106638E1,-8.580105577E-1,4.353544414E-3,-2.926297545E-1,9.065501882E-1
1.598109638E1,-7.279062087E-1,9.838495821E-2,2.839407921E-2,7.350736510E-1
1.599112638E1,-5.406163099E-1,1.770706469E-1,2.632971972E-1,6.268535895E-1
1.600115637E1,-3.813256571E-1,2.554025790E-1,4.860778677E-1,6.685143437E-1
1.601118637E1,-3.776855461E-1,2.434765980E-1,5.699789804E-1,7.258121407E-1
1.602121537E1,-4.620966822E-1,1.345248440E-1,5.550750124E-1,7.346690049E-1
1.603124537E1,-6.772153806E-1,2.539533466E-2,5.654175675E-1,8.825885907E-1
1.604127537E1,-9.436290707E-1,-1.386822143E-1,6.533555979E-1,1.156089147E0
1.605130537E1,-1.165928808E0,-3.053164583E-1,8.344216472E-1,1.465901637E0
1.606133537E1,-1.477746639E0,-4.733043328E-1,9.125574052E-1,1.800142533E0
1.607136437E1,-1.729866883E0,-6.060384670E-1,8.081927919E-1,2.003221817E0
1.608139437E1,-1.886204619E0,-6.281698859E-1,6.000517952E-1,2.076638492E0
1.609142437E1,-1.855862102E0,-5.618545666E-1,2.966292500E-1,1.961604855E0
1.610145437E1,-1.678533739E0,-4.393746945E-1,-7.273059189E-2,1.736610311E0
1.611148437E1,-1.507708210E0,-2.620754215E-1,-3.560895860E-1,1.571199341E0
1.612151437E1,-1.344727745E0,-6.481316954E-2,-6.786331111E-1,1.507659231E0
1.613154337E1,-1.085041423E0,1.049882188E-1,-9.912416321E-1,1.473396548E0
1.614157337E1,-7.987933928E-1,2.078199846E-1,-1.069216007E0,1.350734208E0
1.615160337E1,-5.575565708E-1,3.221938616E-1,-9.364070284E-1,1.136457803E0
1.616163337E1,-3.484740262E-1,4.183358279E-1,-7.811891806E-1,9.522056226E-1
1.617166337E1,-1.696373009E-1,5.208948210E-1,-5.157975107E-1,7.524329209E-1
1.618169337E1,-8.921908222E-2,5.755540082E-1,-8.199550509E-2,5.881715089E-1
1.619172237E1,-3.377169035E-2,5.884336701E-1,2.312287277E-1,6.331361905E-1
1.620175237E1,-3.767594934E-2,5.565262914E-1,3.393823367E-1,6.529328914E-1
1.621178238E1,-6.827727936E-2,5.821002585E-1,2.915866113E-1,6.546184000E-1
1.622181238E1,-1.220408924E-1,6.369524038E-1,2.009600312E-1,6.789604394E-1
1.623184238E1,-1.574685873E-1,7.151925346E-1,6.952047050E-2,7.356152618E-1
1.624187238E1,-2.306996278E-1,7.328789002E-1,-5.046322525E-2,7.699872321E-1
1.625190138E1,-2.800798756E-1,7.082314244E-1,-2.073416823E-1,7.893206322E-1
1.626193138E1,-2.542761860E-1,7.345751774E-1,-4.243049580E-1,8.856024884E-1
1.627196138E1,-1.983441330E-1,7.877228594E-1,-5.918709558E-1,1.005066628E0
1.628199138E1,-1.589814813E-1,8.517870006E-1,-7.695222312E-1,1.158870429E0
1.629202138E1,-1.955460211E-1,8.541103917E-1,-8.768180537E-1,1.239577632E0
1.630205038E1,-2.006192116E-1,8.150971842E-1,-7.684644699E-1,1.138054976E0
1.631207938E1,-1.785522582E-1,7.820101297E-1,-5.260646367E-1,9.592521847E-1
1.632210938E1,-2.097264692E-1,6.898790610E-1,-3.218026829E-1,7.896045069E-1
1.633213938E1,-2.446216290E-1,6.126449436E-1,-2.371899641E-1,7.010225726E-1
1.634216937E1,-2.744908145E-1,5.956956196E-1,-3.364885497E-1,7.371723154E-1
1.635219937E1,-2.659611156E-1,6.161997584E-1,-4.729713339E-1,8.210598881E-1
1.636222937E1,-2.700774092E-1,6.986688879E-1,-6.798797375E-1,1.011591063E0
1.637225837E1,-2.363973740E-1,7.696909234E-1,-8.952543247E-1,1.204071485E0
1.638228837E1,-1.797216283E-1,8.228921074E-1,-9.261755705E-1,1.251899545E0
1.639231837E1,-9.913617924E-2,8.970391873E-1,-8.108234543E-1,1.213236152E0
1.640234837E1,-3.958886594E-2,9.451477388E-1,-7.323777938E-1,1.196348093E0
1.641237837E1,9.106380567E-3,9.827795416E-1,-6.414968598E-1,1.173651045E0
1.642240837E1,8.075911134E-2,1.028597739E0,-5.120207942E-1,1.151824915E0
1.643243737E1,1.101345726E-1,1.083711255E0,-3.454587632E-1,1.142760458E0
1.644246737E1,1.359905217E-1,1.115204943E0,-1.001516944E-1,1.127921029E0
1.645249737E1,1.267970176E-1,1.080952831E0,2.878701210E-1,1.125791149E0
1.646252737E1,5.420705125E-2,1.037744831E0,6.371178800E-1,1.218922447E0
1.647255737E1,-5.122584835E-2,9.887168044E-1,7.491446847E-1,1.241532426E0
1.648258737E1,-1.486221155E-1,9.856432155E-1,6.394199288E-1,1.184246143E0
1.649261637E1,-2.328031636E-1,1.016452195E0,5.070845747E-1,1.159528845E0
1.650264637E1,-2.345205639E-1,1.071163130E0,3.960096967E-1,1.165853346E0
1.651267637E1,-3.066056963E-1,1.111083825E0,2.876087505E-1,1.187953329E0
1.652270637E1,-3.237384767E-1,1.122497590E0,2.333524364E-1,1.191327327E0
1.653273637E1,-3.506795228E-1,1.166453157E0,1.815560460E-1,1.231483533E0
1.654276537E1,-3.777709886E-1,1.218787199E0,2.049846697E-1,1.292351295E0
1.655279537E1,-4.857272541E-1,1.274954383E0,9.855189621E-2,1.367900625E0
1.656282538E1,-5.748207673E-1,1.267361189E0,-1.828623140E-1,1.403588944E0
1.657285538E1,-5.954167805E-1,1.175892609E0,-3.232334965E-1,1.357101494E0
1.658288538E1,-6.156614491E-1,1.036969197E0,-2.080141121E-1,1.223770406E0
1.659291538E1,-6.098921476E-1,8.832274792E-1,7.586469948E-2,1.076017966E0
1.660294438E1,-6.108550378E-1,7.189976102E-1,4.203645194E-1,1.032863868E0
1.661297438E1,-5.642692474E-1,5.079946938E-1,7.970111614E-1,1.100765726E0
